,PHRASE,COUNT,ON_TOPIC,UNIQUE,SPECIFIC
71,government,4704,1,1.0,0.0
72,grand jury,1349,1,1.0,0.0
73,gun,8083,1,1.0,0.0
74,health officials,57,1,1.0,0.0
75,home,9792,1,1.0,0.0
76,housing,763,1,1.0,0.0
77,implicit bias,267,1,1.0,0.0
78,in Kenosha,325,1,1.0,0.0
79,in police custody,1424,1,1.0,0.0
80,incident,11559,1,1.0,0.0
81,injured,3237,1,1.0,0.0
82,investigation,11060,1,1.0,0.0
83,investigators,1920,1,1.0,0.0
84,Jacob Blake,362,1,1.0,0.0
85,Judiciary Committee,310,1,1.0,0.0
86,Justice Department,2040,1,1.0,0.0
87,killed,11983,1,1.0,0.0
88,killing,6822,1,1.0,0.0
89,knife,1900,1,1.0,0.0
90,law enforcement,14989,1,1.0,0.0
91,lawsuit,3482,1,1.0,0.0
92,lethal,1420,1,1.0,0.0
93,looting,2012,1,1.0,0.0
94,Los Angeles,3688,1,1.0,0.0
95,mental health,1935,1,1.0,0.0
96,Metropolitan Police,850,1,1.0,0.0
97,military,2298,1,1.0,0.0
98,Minneapolis police,3354,1,1.0,0.0
99,misconduct,3614,1,1.0,0.0
100,Montgomery County,264,1,1.0,0.0
101,murder,8021,1,1.0,0.0
102,National Guard,2136,1,1.0,0.0
103,New York City,3844,1,1.0,0.0
104,New York Police,834,1,1.0,0.0
105,North Carolina,513,1,1.0,0.0
106,pepper sprayed,316,1,1.0,0.0
107,police accountability,601,1,1.0,0.0
108,police brutality,4481,1,1.0,1.0
109,Police Chief,3017,1,1.0,0.0
110,police department,5847,1,1.0,0.0
111,police force,2414,1,1.0,0.0
112,police officer,13267,1,1.0,0.0
113,police reform,1939,1,1.0,0.0
114,police report,665,1,1.0,0.0
115,police state,175,1,1.0,0.0
116,police station,1104,1,1.0,0.0
117,police unions,902,1,1.0,0.0
118,police violence,2002,1,1.0,0.0
119,policeman,483,1,1.0,0.0
120,policing,7919,1,1.0,0.0
121,political,3210,1,1.0,0.0
122,Portland Oregon,693,1,1.0,0.0
123,prosecutors,3388,1,1.0,0.0
124,public health,471,1,1.0,0.0
125,qualified immunity,1330,1,1.0,0.0
126,race,2369,1,1.0,0.0
127,racism,4738,1,1.0,0.0
128,racist,2938,1,1.0,0.0
129,raid,1102,1,1.0,0.0
130,Rayshard Brooks,1539,1,1.0,0.0
131,records,3014,1,1.0,0.0
132,residence,588,1,1.0,0.0
133,rights,6643,1,1.0,0.0
134,school,3378,1,1.0,0.0
135,search warrant,707,1,1.0,0.0
136,solidarity,655,1,1.0,0.0
137,stop and search,426,1,1.0,0.0
138,Supreme Court,972,1,1.0,0.0
139,suspect,5823,1,1.0,0.0
140,suspicious,681,1,1.0,0.0
141,SWAT team,360,1,1.0,0.0
142,torture,281,1,1.0,0.0
143,training,4985,1,1.0,0.0
144,trial,2709,1,1.0,0.0
145,unarmed black man,619,1,1.0,0.0
146,unsupported,150,1,1.0,0.0
147,Van Dyke,806,1,1.0,0.0
148,vehicles,2299,1,1.0,0.0
149,veterans,243,1,1.0,0.0
150,weapon,3075,1,1.0,0.0
151,white people,823,1,1.0,0.0
152,protester,2658,1,0.0,
153,pepper,2095,1,0.0,
154,Violent anarchists,163,1,0.0,
155,a Black man,533,1,0.0,
156,attorneys,2056,1,0.0,
157,bias,1802,1,0.0,
158,bill,3662,1,0.0,
159,black,20486,1,0.0,
160,body,6130,1,0.0,
161,body cameras,1448,1,0.0,
162,cameras,3041,1,0.0,
163,charged,8477,1,0.0,
164,cities,5539,1,0.0,
165,communities,5569,1,0.0,
166,complaints,2404,1,0.0,
167,cops,8463,1,0.0,
168,criminal,7845,1,0.0,
169,De Blasio,532,1,0.0,
170,death,21901,1,0.0,
171,deaths,2441,1,0.0,
172,departments,7924,1,0.0,
173,fatal,2968,1,0.0,
174,federal,14015,1,0.0,
175,felony,1713,1,0.0,
176,for police reform,340,1,0.0,
177,force,17997,1,0.0,
178,George Floyd protests,258,1,0.0,
179,George Floyds,2440,1,0.0,
180,health,3839,1,0.0,
181,in Minneapolis police,357,1,0.0,
182,in police,2564,1,0.0,
183,injustice,1196,1,0.0,
184,justice,9511,1,0.0,
185,killing of George,1293,1,0.0,
186,killings,1591,1,0.0,
187,law,22843,1,0.0,
188,Metropolitan police,307,1,0.0,
189,Minneapolis police custody,341,1,0.0,
190,Mr Blake,243,1,0.0,
191,Mr Brooks,487,1,0.0,
192,Mr Floyd,507,1,0.0,
193,Mr Floyds,352,1,0.0,
194,New York,11094,1,0.0,
195,of George Floyd,5869,1,0.0,
196,of Rayshard Brooks,516,1,0.0,
197,officer,45083,1,0.0,
198,officers,83122,1,0.0,
199,officials,7470,1,0.0,
200,police,152251,1,0.0,
201,Police Department,8495,1,0.0,
202,police departments,4450,1,0.0,
203,police officers,17087,1,0.0,
204,police officers involved,405,1,0.0,
205,protestors,1044,1,0.0,
206,protests,16096,1,0.0,
207,public,13510,1,0.0,
208,racial,8539,1,0.0,
209,reform,5210,1,0.0,
210,reforms,2528,1,0.0,
211,search,2920,1,0.0,
212,shooting,16705,1,0.0,
213,shootings,3834,1,0.0,
214,shot,17198,1,0.0,
215,shots,2230,1,0.0,
216,sprayed,580,1,0.0,
217,States Supreme Court,115,1,0.0,
218,station,3402,1,0.0,
219,Taylors death,509,1,0.0,
220,the NYPD,2985,1,0.0,
221,the police department,2611,1,0.0,
222,unarmed,3455,1,0.0,
223,unarmed black,1163,1,0.0,
224,union,3428,1,0.0,
225,unions,1852,1,0.0,
226,United States,7362,1,0.0,
227,United States Supreme,116,1,0.0,
228,Van Dykes,176,1,0.0,
229,vehicle,4718,1,0.0,
230,violence,11861,1,0.0,
231,violent,6858,1,0.0,
232,warrant,2710,1,0.0,
233,white,11468,1,0.0,
234,York Police Department,687,1,0.0,
235,reckoning,3262,0,,
236,video,17752,0,,
237,joins,181,0,,
238,data,3252,0,,
239,man,21092,0,,
240,footage,6335,0,,
241,involved,8137,0,,
242,family,11685,0,,
243,free,2246,0,,
244,even,8827,0,,
245,statement,9887,0,,
246,officers involved,2662,0,,
247,night,10792,0,,
248,following,5670,0,,
249,employees,1666,0,,
250,address,3089,0,,
251,group,6926,0,,
252,alerts,946,0,,
253,commission,734,0,,
254,groups,3307,0,,
255,camera,4120,0,,
256,year,20100,0,,
257,neck,5921,0,,
258,media,6848,0,,
259,likely,3449,0,,
260,two,18770,0,,
261,entertainment,318,0,,
262,one,26966,0,,
263,receive,1144,0,,
264,think,7206,0,,
265,right,9362,0,,
266,change,4996,0,,
267,company,937,0,,
268,old,11892,0,,
269,report,9202,0,,
270,jury,2709,0,,
271,counter,836,0,,
272,use,13512,0,,
273,years,12018,0,,
274,cases,5459,0,,
275,car,10005,0,,
276,inside,4239,0,,
277,tells,1103,0,,
278,mayor,4933,0,,
279,know,10258,0,,
280,letter,2464,0,,
281,allegedly,3642,0,,
282,often,3642,0,,
283,becoming,856,0,,
284,picture,836,0,,
285,videos,2735,0,,
286,state,10244,0,,
287,saying,7226,0,,
288,member,3250,0,,
289,talks,343,0,,
290,cultural,565,0,,
291,article,1284,0,,
292,forces,3075,0,,
293,record,2215,0,,
294,area,5511,0,,
295,workers,1665,0,,
296,conversations,709,0,,
297,office,6352,0,,
298,eligible,361,0,,
299,didnt,6517,0,,
300,without,6320,0,,
301,three,9964,0,,
302,dont,9992,0,,
303,local,9361,0,,
304,research,915,0,,
305,arrest,10513,0,,
306,interested,499,0,,
307,case,11487,0,,
308,team,2301,0,,
309,opinion,1007,0,,
310,within,3119,0,,
311,minutes,4981,0,,
312,breaking,2203,0,,
313,fact,3163,0,,
314,different,3396,0,,
315,found,8223,0,,
316,week,7837,0,,
317,seen,8155,0,,
318,boyfriend,820,0,,
319,much,5081,0,,
320,big,1549,0,,
321,breathe,3054,0,,
322,social,7038,0,,
323,several,6603,0,,
324,friends,2179,0,,
325,added,5733,0,,
326,growing,1184,0,,
327,enter,1027,0,,
328,degree,3135,0,,
329,members,6857,0,,
330,called,11873,0,,
331,Saturday night,967,0,,
332,special,2144,0,,
333,system,4721,0,,
334,get,10916,0,,
335,well,5969,0,,
336,shared,2096,0,,
337,stop,7656,0,,
338,announced,4184,0,,
339,might,3111,0,,
340,senior,1488,0,,
341,wife,1595,0,,
342,matter,3737,0,,
343,back,12046,0,,
344,budget,2584,0,,
345,signing,355,0,,
346,stock,188,0,,
347,fire,7027,0,,
348,cant,5362,0,,
349,former,6620,0,,
350,entered,1292,0,,
351,society,1488,0,,
352,gets,888,0,,
353,voice,956,0,,
354,need,7658,0,,
355,promotional,94,0,,
356,audience,565,0,,
357,long,5416,0,,
358,way,8119,0,,
359,box,360,0,,
360,far,4195,0,,
361,see,7733,0,,
362,wish,509,0,,
363,respondents,192,0,,
364,lot,4447,0,,
365,confirm,543,0,,
366,month,4120,0,,
367,life,6955,0,,
368,searches,693,0,,
369,work,7321,0,,
370,want,8126,0,,
371,order,5624,0,,
372,council,2374,0,,
373,shows,5492,0,,
374,first,10890,0,,
375,dog,866,0,,
376,head,4514,0,,
377,response,5213,0,,
378,time,15424,0,,
379,accused,3567,0,,
380,last,12099,0,,
381,editors,134,0,,
382,tip,368,0,,
383,professor,1091,0,,
384,power,2668,0,,
385,link,460,0,,
386,later,8800,0,,
387,help,6036,0,,
388,comes,3001,0,,
389,become,2619,0,,
390,could,12318,0,,
391,happening,1702,0,,
392,opportunities,522,0,,
393,must,4419,0,,
394,spread,1347,0,,
395,created,1665,0,,
396,courthouse,1841,0,,
397,receiving,693,0,,
398,permission,257,0,,
399,example,1811,0,,
400,national,4153,0,,
401,comment,3231,0,,
402,times,6232,0,,
403,released,6451,0,,
404,discusses,60,0,,
405,near,4864,0,,
406,door,2953,0,,
407,knee,3741,0,,
408,offers,410,0,,
409,phone,2320,0,,
410,study,1242,0,,
411,really,4219,0,,
412,crowd,5176,0,,
413,excited,261,0,,
414,calling,3869,0,,
415,business,1660,0,,
416,morning,4101,0,,
417,invalid,185,0,,
418,outside,7458,0,,
419,support,6236,0,,
420,represent,613,0,,
421,anti,2626,0,,
422,photo,1839,0,,
423,dogs,422,0,,
424,toward,2518,0,,
425,sent,2439,0,,
426,make,8388,0,,
427,four,6089,0,,
428,less,3583,0,,
429,posts,967,0,,
430,topic,204,0,,
431,preferences,193,0,,
432,million,3363,0,,
433,calls,4856,0,,
434,readers,173,0,,
435,problem,2894,0,,
436,charge,3424,0,,
437,minister,470,0,,
438,em,186,0,,
439,making,3715,0,,
440,chief,6307,0,,
441,legislation,2016,0,,
442,security,3666,0,,
443,men,6109,0,,
444,hopes,498,0,,
445,session,375,0,,
446,strip,379,0,,
447,sex,577,0,,
448,second,5122,0,,
449,movement,3319,0,,
450,agent,696,0,,
451,begin,1068,0,,
452,crisis,1759,0,,
453,page,1055,0,,
454,journalists,1244,0,,
455,bang,251,0,,
456,country,7722,0,,
457,program,1928,0,,
458,decision,4552,0,,
459,original,718,0,,
460,stores,749,0,,
461,users,336,0,,
462,however,1752,0,,
463,almost,2217,0,,
464,heard,5231,0,,
465,contribution,264,0,,
466,though,3077,0,,
467,women,2438,0,,
468,top,2600,0,,
469,today,3035,0,,
470,device,509,0,,
471,available,1562,0,,
472,good,3966,0,,
473,left,6439,0,,
474,friend,1627,0,,
475,zone,1350,0,,
476,difficult,1800,0,,
477,rifle,645,0,,
478,non,1993,0,,
479,actually,2415,0,,
480,every,5234,0,,
481,traffic,3070,0,,
482,used,8367,0,,
483,lives,4365,0,,
484,captured,1762,0,,
485,oversight,1106,0,,
486,higher,1075,0,,
487,got,5246,0,,
488,silent,413,0,,
489,evidence,4867,0,,
490,others,4491,0,,
491,policy,3659,0,,
492,brought,2224,0,,
493,take,7556,0,,
494,things,3916,0,,
495,view,1217,0,,
496,salute,57,0,,
497,humanity,324,0,,
498,colleague,648,0,,
499,drama,94,0,,
500,brings,244,0,,
501,images,1032,0,,
502,item,110,0,,
503,young,3766,0,,
504,boy,1265,0,,
505,perfectly,123,0,,
506,blocked,815,0,,
507,check,1106,0,,
508,meet,1579,0,,
509,discovered,644,0,,
510,authorities,4089,0,,
511,including,9601,0,,
512,weeks,4130,0,,
513,disease,379,0,,
514,posted,2711,0,,
515,conference,4100,0,,
516,harder,561,0,,
517,woman,5212,0,,
518,interest,962,0,,
519,filmed,989,0,,
520,provide,2484,0,,
521,note,575,0,,
522,county,1727,0,,
523,armed,3633,0,,
524,trust,2075,0,,
525,agencies,3139,0,,
526,president,4899,0,,
527,isnt,1785,0,,
528,surveillance,1669,0,,
529,hospital,3753,0,,
530,march,1525,0,,
531,African American,2186,0,,
532,person,6187,0,,
533,continued,3455,0,,
534,sign,1725,0,,
535,Salt Lake City,283,0,,
536,culture,1432,0,,
537,Attorney General,1915,0,,
538,second degree,1409,0,,
539,information,4230,0,,
540,Taylors home,232,0,,
541,border,613,0,,
542,civil,5079,0,,
543,release,3085,0,,
544,tenants,72,0,,
545,nationwide,2219,0,,
546,press,3648,0,,
547,saw,4601,0,,
548,full,2725,0,,
549,technology,1276,0,,
550,militia,231,0,,
551,stopped,3158,0,,
552,prosecutor,2002,0,,
553,took,6581,0,,
554,safety,4438,0,,
555,five,4275,0,,
556,property,2995,0,,
557,gunman,1386,0,,
558,burnt,83,0,,
559,taken,6522,0,,
560,residents,3503,0,,
561,read,1580,0,,
562,Laquan McDonald,447,0,,
563,seven,1963,0,,
564,ones,1305,0,,
565,views,602,0,,
566,Ms Taylors,225,0,,
567,Black people,1045,0,,
568,happened,4853,0,,
569,still,7070,0,,
570,powers,751,0,,
571,showed,4306,0,,
572,courts,818,0,,
573,large,3125,0,,
574,reporting,1368,0,,
575,sparked,2347,0,,
576,platform,409,0,,
577,sources,916,0,,
578,drugs,1821,0,,
579,corruption,616,0,,
580,official,2439,0,,
581,son,3586,0,,
582,immediately,3499,0,,
583,multiple,2883,0,,
584,deputy,1629,0,,
585,inquiry,801,0,,
586,means,1981,0,,
587,call,7108,0,,
588,mother,3158,0,,
589,campaign,2047,0,,
590,stops,1292,0,,
591,shoot,1943,0,,
592,independent,1830,0,,
593,earlier,3664,0,,
594,sentence,1028,0,,
595,working,3760,0,,
596,abuse,1777,0,,
597,spokesperson,1198,0,,
598,risk,1918,0,,
599,appeared,2770,0,,
600,Homeland Security,989,0,,
601,teams,582,0,,
602,President Donald Trump,1378,0,,
603,investigating,2118,0,,
604,de Blasios,308,0,,
605,fatal shooting of,666,0,,
606,officers involved in,1597,0,,
607,officers were fired,228,0,,
608,shooting of,1984,0,,
609,the death of,4887,0,,
610,the incident,6150,0,,
611,the killing of,1535,0,,
612,the police force,722,0,,
613,the shooting,6732,0,,
614,to defund,1434,0,,
615,was shot,4984,0,,
616,were fired,1042,0,,
617,killing of,2681,0,,
618,The Daily,1135,0,,
619,in America,4338,0,,
620,the police,24727,0,,
621,news and,1557,0,,
622,stories that,1415,0,,
623,The news,1488,0,,
624,according to,12391,0,,
625,to discuss,539,0,,
626,this story,614,0,,
627,This site is,918,0,,
628,site is protected,918,0,,
629,protected by recaptcha,918,0,,
630,is protected by,927,0,,
631,on May,3498,0,,
632,in the,60525,0,,
633,the US,2313,0,,
634,this image,533,0,,
635,on Monday,3101,0,,
636,involved in,4106,0,,
637,to receive,527,0,,
638,and special,778,0,,
639,becoming a,422,0,,
640,that the,17696,0,,
641,that matter,803,0,,
642,percent of,1682,0,,
643,The Associated Press,1070,0,,
644,opinion and,265,0,,
645,on June,2648,0,,
646,to the,40033,0,,
647,in Portland,2516,0,,
648,involved in the,1818,0,,
649,one of Americas,252,0,,
650,of police,7634,0,,
651,that matters,660,0,,
652,he was,14308,0,,
653,This article is,469,0,,
654,to The,964,0,,
655,be interested,194,0,,
656,The Intercept,203,0,,
657,a statement,5972,0,,
658,the city,9753,0,,
659,your inbox,916,0,,
660,as of,529,0,,
661,likely to,1899,0,,
662,the United States,4418,0,,
663,the officers,12378,0,,
664,police can,292,0,,
665,is the,5232,0,,
666,in a,22648,0,,
667,of Americas,383,0,,
668,for police,2202,0,,
669,and the,18604,0,,
670,with a,9991,0,,
671,access to,1012,0,,
672,fired after,357,0,,
673,during a,5303,0,,
674,ADVERTISEMENT The,223,0,,
675,can provide,282,0,,
676,on the,26605,0,,
677,the video,4619,0,,
678,did not,8063,0,,
679,had been,7795,0,,
680,the protests,2983,0,,
681,in a statement,3772,0,,
682,that he,9186,0,,
683,according to the,4224,0,,
684,happening now,144,0,,
685,against the,3853,0,,
686,charge to,299,0,,
687,of black,1645,0,,
688,is available,357,0,,
689,in Minneapolis,5418,0,,
690,are happening,146,0,,
691,Read more,825,0,,
692,contributed to this,982,0,,
693,the address,189,0,,
694,is one of,876,0,,
695,signing up,161,0,,
696,to this report,938,0,,
697,more likely to,976,0,,
698,to the news,162,0,,
699,a senior,390,0,,
700,Read More,518,0,,
701,to be,19519,0,,
702,stop and,1566,0,,
703,the box if,131,0,,
704,box if you,131,0,,
705,up you,120,0,,
706,the CCRB,219,0,,
707,Please enter a,132,0,,
708,a valid email,132,0,,
709,enter a valid,132,0,,
710,enter a,278,0,,
711,says he,810,0,,
712,Sign up,412,0,,
713,a tip,168,0,,
714,the news,1116,0,,
715,the fatal,1199,0,,
716,created by,354,0,,
717,if you,1445,0,,
718,and begin,123,0,,
719,is a,8598,0,,
720,off with,402,0,,
721,such as,2520,0,,
722,The Post,689,0,,
723,for the,16621,0,,
724,the officer,7931,0,,
725,to confirm,256,0,,
726,provide a,454,0,,
727,I was,3463,0,,
728,on the coronavirus,163,0,,
729,Thank you,611,0,,
730,use of,7680,0,,
731,you dont get,111,0,,
732,and that,5284,0,,
733,sent a,379,0,,
734,does not,2487,0,,
735,the company,362,0,,
736,the scene,5484,0,,
737,she says,411,0,,
738,email to,220,0,,
739,with a friend,153,0,,
740,you do not,106,0,,
741,the coronavirus,1828,0,,
742,the Border Patrol,131,0,,
743,to protest,1007,0,,
744,wish to,166,0,,
745,a year,5100,0,,
746,the link,104,0,,
747,for more,1545,0,,
748,If you dont,250,0,,
749,email to the,103,0,,
750,accused of,2136,0,,
751,on Twitter,2527,0,,
752,a Black,1408,0,,
753,it with a,196,0,,
754,at any time,143,0,,
755,has been,10448,0,,
756,also a,456,0,,
757,any time,241,0,,
758,If you,1459,0,,
759,if you do,109,0,,
760,You can,676,0,,
761,police are,1911,0,,
762,would be,4589,0,,
763,who was,7609,0,,
764,to a,12204,0,,
765,He is,1057,0,,
766,the coronavirus crisis,170,0,,
767,in the fatal,279,0,,
768,to record,239,0,,
769,over the,7383,0,,
770,email from,100,0,,
771,agreeing to,127,0,,
772,because the,1240,0,,
773,a year old,3320,0,,
774,at the,21112,0,,
775,the work,518,0,,
776,the government,1034,0,,
777,a police,9352,0,,
778,after a,4506,0,,
779,by the,13909,0,,
780,here with,106,0,,
781,the Met,581,0,,
782,have been,12604,0,,
783,following the,2228,0,,
784,represent the,167,0,,
785,the work of,214,0,,
786,on Tuesday,2519,0,,
787,going to,7500,0,,
788,I think,3627,0,,
789,receive the,140,0,,
790,link to,152,0,,
791,from The,182,0,,
792,Sign up to,102,0,,
793,at any,271,0,,
794,subscribe to,125,0,,
795,Check the,74,0,,
796,he is,2162,0,,
797,it is,4807,0,,
798,it does not,228,0,,
799,of our,2980,0,,
800,to our,956,0,,
801,is more than,526,0,,
802,up to receive,97,0,,
803,Download the,289,0,,
804,across the,5934,0,,
805,work of,324,0,,
806,as one,394,0,,
807,get the,811,0,,
808,a friend,543,0,,
809,up as,238,0,,
810,on his neck,1260,0,,
811,crisis and,198,0,,
812,you do,444,0,,
813,officers can,462,0,,
814,his neck,1986,0,,
815,it matters,40,0,,
816,the agency,657,0,,
817,the department,4882,0,,
818,should be,3352,0,,
819,that they,4513,0,,
820,the public,4095,0,,
821,the BBC,201,0,,
822,by The,719,0,,
823,on his,3735,0,,
824,to any,536,0,,
825,need to know,252,0,,
826,the American,824,0,,
827,man who,3337,0,,
828,need to,4240,0,,
829,you dont,850,0,,
830,it with,454,0,,
831,officers were,5121,0,,
832,back in,763,0,,
833,were fired after,82,0,,
834,the mayor,2053,0,,
835,one of,8855,0,,
836,you are,1203,0,,
837,talks with,85,0,,
838,reporting on the,142,0,,
839,of a,15697,0,,
840,will be,5238,0,,
841,the topic,95,0,,
842,It was,3195,0,,
843,would like to,496,0,,
844,you need,495,0,,
845,it does,415,0,,
846,here because,127,0,,
847,by police,5903,0,,
848,the UK,608,0,,
849,This is,4904,0,,
850,right to,1583,0,,
851,on a,6380,0,,
852,calls for,1508,0,,
853,as well as,2268,0,,
854,his neck for,772,0,,
855,you need to,306,0,,
856,the AFL CIO,75,0,,
857,on Saturday,2484,0,,
858,who is,3131,0,,
859,to your inbox,233,0,,
860,during the,4803,0,,
861,a crime,1171,0,,
862,knelt on,754,0,,
863,the headlines,207,0,,
864,just the,731,0,,
865,in the US,822,0,,
866,the people,2249,0,,
867,the same,5122,0,,
868,been fired,935,0,,
869,on Friday,2699,0,,
870,a large,1329,0,,
871,no knock,1392,0,,
872,in the wake,1274,0,,
873,FILE In this,163,0,,
874,you know,1422,0,,
875,permission from,61,0,,
876,more than,7677,0,,
877,a black,3823,0,,
878,and white,375,0,,
879,up to,3166,0,,
880,the full story,208,0,,
881,are more,661,0,,
882,as a,11065,0,,
883,on Sunday,2345,0,,
884,officers are,2866,0,,
885,article is republished,43,0,,
886,do not,2235,0,,
887,there is,3050,0,,
888,on Wednesday,2480,0,,
889,want to,4602,0,,
890,right now,1665,0,,
891,of color,2101,0,,
892,of us,1237,0,,
893,his wife,722,0,,
894,they are,3898,0,,
895,the head,1470,0,,
896,the ground,5354,0,,
897,protests in,1978,0,,
898,is now,1303,0,,
899,found that,1618,0,,
900,become a,792,0,,
901,the courts,336,0,,
902,of protests,1449,0,,
903,the wake of,1482,0,,
904,it was,6910,0,,
905,police and,4296,0,,
906,that can,936,0,,
907,in Minneapolis on,836,0,,
908,to know,1223,0,,
909,stories you,60,0,,
910,the man,3769,0,,
911,at a,7768,0,,
912,and says,208,0,,
913,the last,2053,0,,
914,The police,2732,0,,
915,focuses on,146,0,,
916,a lot of,2226,0,,
917,I cant,2445,0,,
918,the federal,2494,0,,
919,knelt on his,489,0,,
920,police officers can,103,0,,
921,to discuss the,177,0,,
922,the commission,226,0,,
923,per the,83,0,,
924,number of,3731,0,,
925,protests against,915,0,,
926,on August,203,0,,
927,she was,3299,0,,
928,part of,4434,0,,
929,the citys,4129,0,,
930,may be,1514,0,,
931,black and,1241,0,,
932,a knife,902,0,,
933,the Court,118,0,,
934,the protesters,1860,0,,
935,by email,192,0,,
936,charged with,5029,0,,
937,form and,194,0,,
938,at times,372,0,,
939,the raid,401,0,,
940,the country,5314,0,,
941,on your,396,0,,
942,with permission from,35,0,,
943,that it,3314,0,,
944,and more,1170,0,,
945,us at,108,0,,
946,in its final,186,0,,
947,as an,1960,0,,
948,and police,3212,0,,
949,within the police,124,0,,
950,calling for,1678,0,,
951,to do,5886,0,,
952,the Courier Journal,123,0,,
953,neck for,1631,0,,
954,a police officer,4378,0,,
955,was a,7215,0,,
956,not just the,271,0,,
957,start on,279,0,,
958,by a,6501,0,,
959,It is,3024,0,,
960,an NPR,184,0,,
961,police in,2993,0,,
962,officer who,3931,0,,
963,with police,2501,0,,
964,of our democracy,97,0,,
965,the area,2758,0,,
966,the fatal shooting,691,0,,
967,from the,15505,0,,
968,like to,917,0,,
969,Minneapolis on May,576,0,,
970,our democracy,156,0,,
971,the Metropolitan,501,0,,
972,shooting of Rayshard,147,0,,
973,the officers who,650,0,,
974,further information,225,0,,
975,journalists are,98,0,,
976,journalism of,93,0,,
977,against police,1881,0,,
978,the companys,109,0,,
979,be updated,222,0,,
980,the mornings,267,0,,
981,with its,251,0,,
982,the White House,2472,0,,
983,officer knelt on,344,0,,
984,we are,2779,0,,
985,of the police,2288,0,,
986,with the,15307,0,,
987,A protester,651,0,,
988,death in Minneapolis,253,0,,
989,in Portland Oregon,484,0,,
990,a gun,2778,0,,
991,recording the,128,0,,
992,is essential to,107,0,,
993,and may be,196,0,,
994,and he,2424,0,,
995,and his,3137,0,,
996,after the,6551,0,,
997,the case,4590,0,,
998,he had,4046,0,,
999,a man,3740,0,,
