,PHRASE,COUNT,ON_TOPIC,UNIQUE,SPECIFIC
74,foreign,1205,0,,
75,former,2471,0,,
76,found,2448,0,,
77,free,1542,0,,
78,get,2877,0,,
79,got,1396,0,,
80,government,3347,0,,
81,group,4467,0,,
82,home,2905,0,,
83,know,4166,0,,
84,last,4715,0,,
85,left,3864,0,,
86,life,2865,0,,
87,mass,1323,0,,
88,media,4173,0,,
89,might,1529,0,,
90,million,2039,0,,
91,minister,845,0,,
92,movement,2472,0,,
93,Mr Trump,166,0,,
94,much,2882,0,,
95,New York,4657,0,,
96,next,1382,0,,
97,officials,1690,0,,
98,one,11415,0,,
99,outbreak,285,0,,
100,pandemic,651,0,,
101,party,3770,0,,
102,plan,701,0,,
103,platform,812,0,,
104,police,3500,0,,
105,policy,1784,0,,
106,political,4440,0,,
107,power,1418,0,,
108,president,3533,0,,
109,public,2819,0,,
110,really,2110,0,,
111,religious,2955,0,,
112,right,6817,0,,
113,rights,2137,0,,
114,San Diego,505,0,,
115,school,2174,0,,
116,schools,1001,0,,
117,services,1012,0,,
118,social,3340,0,,
119,spread,889,0,,
120,state,4483,0,,
121,statement,3261,0,,
122,support,4354,0,,
123,think,3906,0,,
124,time,6442,0,,
125,two,5415,0,,
126,users,395,0,,
127,virus,425,0,,
128,voters,667,0,,
129,want,2892,0,,
130,way,3859,0,,
131,week,2916,0,,
132,well,3345,0,,
133,white,6100,0,,
134,women,1616,0,,
135,work,2373,0,,
136,world,4444,0,,
137,year,6455,0,,
138,account,841,0,,
139,across,2013,0,,
140,activists,655,0,,
141,actually,1164,0,,
142,added,1959,0,,
143,agency,262,0,,
144,agent,269,0,,
145,around,2915,0,,
146,artists,142,0,,
147,asked,2083,0,,
148,attack,4333,0,,
149,attacks,2805,0,,
150,audience,629,0,,
151,audio,170,0,,
152,authoritative,107,0,,
153,available,490,0,,
154,become,1816,0,,
155,becoming,402,0,,
156,believe,2010,0,,
157,Black Lives Matter,302,0,,
158,book,1119,0,,
159,border,712,0,,
160,businesses,260,0,,
161,called,4333,0,,
162,case,1581,0,,
163,century,910,0,,
164,ceremony,487,0,,
165,charge,704,0,,
166,children,2415,0,,
167,comment,1206,0,,
168,comments,3306,0,,
169,communities,1778,0,,
170,community,6974,0,,
171,conversations,375,0,,
172,counter,296,0,,
173,country,4283,0,,
174,course,1123,0,,
175,court,1226,0,,
176,created,906,0,,
177,crimes,2233,0,,
178,cultural,514,0,,
179,day,3513,0,,
180,death,2497,0,,
181,decision,1051,0,,
182,didnt,2235,0,,
183,died,1289,0,,
184,different,1558,0,,
185,discrimination,891,0,,
186,disease,299,0,,
187,eligible,204,0,,
188,enter,283,0,,
189,entertainment,105,0,,
190,event,1521,0,,
191,every,2162,0,,
192,evidence,913,0,,
193,example,1139,0,,
194,face,1575,0,,
195,fact,2209,0,,
196,family,3476,0,,
197,far,3302,0,,
198,federal,1374,0,,
199,freedom,768,0,,
200,friend,792,0,,
201,friends,1177,0,,
202,good,1958,0,,
203,great,1583,0,,
204,groups,3386,0,,
205,growing,850,0,,
206,gun,692,0,,
207,happening,610,0,,
208,hate,6215,0,,
209,history,3992,0,,
210,holiday,752,0,,
211,hundred,174,0,,
212,important,1591,0,,
213,incident,1090,0,,
214,including,4351,0,,
215,indispensable,40,0,,
216,inside,1122,0,,
217,interested,305,0,,
218,interview,1294,0,,
219,investigators,198,0,,
220,isnt,1049,0,,
221,issue,1565,0,,
222,justice,900,0,,
223,killed,2604,0,,
224,large,1449,0,,
225,later,2383,0,,
226,law,2798,0,,
227,leader,2095,0,,
228,leaders,2946,0,,
229,leadership,1287,0,,
230,letter,1409,0,,
231,list,560,0,,
232,man,3285,0,,
233,masks,236,0,,
234,meeting,991,0,,
235,member,1716,0,,
236,members,3948,0,,
237,money,1520,0,,
238,month,1649,0,,
239,move,898,0,,
240,music,393,0,,
241,must,2706,0,,
242,name,1693,0,,
243,nation,1199,0,,
244,national,1711,0,,
245,near,856,0,,
246,need,2233,0,,
247,never,3268,0,,
248,office,1265,0,,
249,often,1754,0,,
250,old,3331,0,,
251,opinion,533,0,,
252,opportunities,273,0,,
253,order,1767,0,,
254,original,619,0,,
255,page,839,0,,
256,photo,690,0,,
257,place,2827,0,,
258,point,1648,0,,
259,policies,1208,0,,
260,politics,1411,0,,
261,population,910,0,,
262,provide,675,0,,
263,question,1435,0,,
264,racism,1848,0,,
265,racist,2120,0,,
266,rally,1101,0,,
267,real,1578,0,,
268,record,909,0,,
269,report,1805,0,,
270,reporting,378,0,,
271,research,480,0,,
272,resolution,1539,0,,
273,right wing,1181,0,,
274,run,791,0,,
275,saying,2880,0,,
276,see,3239,0,,
277,self,919,0,,
278,service,1020,0,,
279,several,1658,0,,
280,shared,1072,0,,
281,shooting,3282,0,,
282,social distancing,386,0,,
283,social media,1860,0,,
284,something,2002,0,,
285,speech,2549,0,,
286,states,876,0,,
287,still,2574,0,,
288,student,814,0,,
289,students,1879,0,,
290,talking,840,0,,
291,thing,1423,0,,
292,things,1824,0,,
293,thought,1176,0,,
294,three,2765,0,,
295,today,1833,0,,
296,towards,650,0,,
297,tweet,1644,0,,
298,used,2694,0,,
299,using,1383,0,,
300,video,2010,0,,
301,views,1350,0,,
302,visit,1093,0,,
303,voice,564,0,,
304,vote,1555,0,,
305,water,272,0,,
306,wing,1829,0,,
307,within,1469,0,,
308,without,2034,0,,
309,words,2039,0,,
310,years,5654,0,,
311,far right,1411,0,,
312,Sir Keir,149,0,,
313,anti Semite,715,0,,
314,social justice,209,0,,
315,a cartoon,92,0,,
316,a face,37,0,,
317,a few,940,0,,
318,a friend,236,0,,
319,a Jew,701,0,,
320,a Jewish,2274,0,,
321,a large,574,0,,
322,a mask,65,0,,
323,a new,1046,0,,
324,a Pittsburgh synagogue,380,0,,
325,a prominent,188,0,,
326,a quote,105,0,,
327,a Star of,130,0,,
328,a statement,1772,0,,
329,a synagogue,878,0,,
330,about the,4052,0,,
331,absolutely,502,0,,
332,access to,262,0,,
333,according to,3070,0,,
334,according to the,1010,0,,
335,accusations,747,0,,
336,accused,1837,0,,
337,acknowledge,236,0,,
338,actions,1133,0,,
339,Adolf Hitler,441,0,,
340,ADVERTISEMENT The,203,0,,
341,Affairs Committee,542,0,,
342,after a,806,0,,
343,against the,1480,0,,
344,aid,298,0,,
345,Al Aqsa,91,0,,
346,alerts,174,0,,
347,allegations,558,0,,
348,alleged,873,0,,
349,allegedly,856,0,,
350,Alliance for,26,0,,
351,allowed,733,0,,
352,alt right,418,0,,
353,always,1752,0,,
354,American Jewish,745,0,,
355,American Jews,1352,0,,
356,amid,458,0,,
357,among,2376,0,,
358,an anti,1510,0,,
359,an executive order,98,0,,
360,and a,2776,0,,
361,and counter,44,0,,
362,and entertainment,53,0,,
363,and free,102,0,,
364,and his,1660,0,,
365,and may be,120,0,,
366,and more,559,0,,
367,and other,1880,0,,
368,and special,172,0,,
369,and that,1830,0,,
370,and the,8234,0,,
371,and we,947,0,,
372,Anderson County,34,0,,
373,Anderson County Review,13,0,,
374,anniversary of,396,0,,
375,anniversary of the,272,0,,
376,another,2736,0,,
377,anti racist,148,0,,
378,antisemitism in,257,0,,
379,antisemitism is,168,0,,
380,Anyone who,101,0,,
381,apologise,75,0,,
382,apologised,68,0,,
383,apology,676,0,,
384,appalling,169,0,,
385,Arc Jewish Action,105,0,,
386,are created,114,0,,
387,area,771,0,,
388,around the,1218,0,,
389,around the world,612,0,,
390,arrested,914,0,,
391,art,529,0,,
392,artist,209,0,,
393,artworks,54,0,,
394,as a,6507,0,,
395,as he,782,0,,
396,as of,160,0,,
397,as the,3146,0,,
398,at a,3163,0,,
399,at Auschwitz,306,0,,
400,at the,7717,0,,
401,attacked,723,0,,
402,attacker,219,0,,
403,attributed to,198,0,,
404,attributed to Adolf,86,0,,
405,authorities,980,0,,
406,availability,118,0,,
407,back in,249,0,,
408,bag,75,0,,
409,ban,465,0,,
410,ban on,87,0,,
411,becoming a,92,0,,
412,Bill de Blasio,326,0,,
413,blood,577,0,,
414,Board of,210,0,,
415,books,447,0,,
416,boxes,74,0,,
417,boys,364,0,,
418,breaking,361,0,,
419,call,1855,0,,
420,calling,1421,0,,
421,came,2485,0,,
422,camp,2124,0,,
423,camps,1872,0,,
424,campus,591,0,,
425,campuses,518,0,,
426,can be,1053,0,,
427,car,613,0,,
428,caravan,393,0,,
429,cartoon,581,0,,
430,cattle,87,0,,
431,cattle car,30,0,,
432,celebrated,276,0,,
433,chairman,355,0,,
434,charge to,167,0,,
435,church,733,0,,
436,claimed,1110,0,,
437,claims,1040,0,,
438,clear,1733,0,,
439,close,924,0,,
440,collection,265,0,,
441,college,719,0,,
442,community leaders,155,0,,
443,companies and,56,0,,
444,complaint,403,0,,
445,concentration,1576,0,,
446,concentration camp,697,0,,
447,concentration camps,821,0,,
448,congregation,627,0,,
449,Congregation Beth,55,0,,
450,conspiracy,1654,0,,
451,continued,1085,0,,
452,contractor and,106,0,,
453,contributed to this,243,0,,
454,Corbyn and,152,0,,
455,Council of,301,0,,
456,couple,512,0,,
457,created by,259,0,,
458,crime,1594,0,,
459,crisis and,56,0,,
460,criticism,1653,0,,
461,criticism of,793,0,,
462,critics,915,0,,
463,crossing,77,0,,
464,curriculum,189,0,,
465,day of,436,0,,
466,de Blasio,752,0,,
467,deadline,121,0,,
468,deeply,989,0,,
469,definition,798,0,,
470,denial,468,0,,
471,depicting,122,0,,
472,destruction,382,0,,
473,did not,2219,0,,
474,dinner,200,0,,
475,dirt,52,0,,
476,disciplinary,176,0,,
477,do not,1139,0,,
478,during a,819,0,,
479,during the,2112,0,,
480,Eagles wide receiver,83,0,,
481,editorial,237,0,,
482,educate,301,0,,
483,education,777,0,,
484,emblazoned with,29,0,,
485,especially,1205,0,,
486,evangelical,277,0,,
487,ever,1465,0,,
488,evil,1073,0,,
489,executive,1080,0,,
490,executive order,387,0,,
491,expression,318,0,,
492,extended,225,0,,
493,face mask,31,0,,
494,face masks,55,0,,
495,Facebook page,203,0,,
496,faith,1216,0,,
497,father,1271,0,,
498,festival,179,0,,
499,film,455,0,,
500,fire,1268,0,,
501,followers,418,0,,
502,for further,113,0,,
503,for Israel,814,0,,
504,for more,277,0,,
505,form and,114,0,,
506,four,1325,0,,
507,Fourth of July,41,0,,
508,freshman,427,0,,
509,from the,5742,0,,
510,front,916,0,,
511,full,1180,0,,
512,funeral,696,0,,
513,further information,107,0,,
514,gather,309,0,,
515,gather in,108,0,,
516,gatherings,363,0,,
517,gesture,135,0,,
518,Get our,67,0,,
519,ghetto,294,0,,
520,governor,220,0,,
521,grandparents,273,0,,
522,grime,43,0,,
523,guards,282,0,,
524,gunman,918,0,,
525,had been,1926,0,,
526,happening now,104,0,,
527,has been,4113,0,,
528,hat,113,0,,
529,hate crime,838,0,,
530,hateful,964,0,,
531,hater,113,0,,
532,haters,180,0,,
533,hatred,2408,0,,
534,have been,3668,0,,
535,he had,1110,0,,
536,he stated,29,0,,
537,he was,2872,0,,
538,He was,931,0,,
539,he wrote,465,0,,
540,head,1144,0,,
541,head of,432,0,,
542,heart,621,0,,
543,her family,283,0,,
544,his Instagram,90,0,,
545,historical,749,0,,
546,honey,49,0,,
547,host,761,0,,
548,hurtful,289,0,,
549,I am,1488,0,,
550,I can,518,0,,
551,I have,1339,0,,
552,I never,239,0,,
553,I think,1918,0,,
554,I was,1609,0,,
555,I would,605,0,,
556,idea,1093,0,,
557,if the,498,0,,
558,IHRA definition,181,0,,
559,imagery,194,0,,
560,immediately,897,0,,
561,immigrants,1085,0,,
562,immigration,852,0,,
563,in a,7707,0,,
564,in a statement,1064,0,,
565,in America,948,0,,
566,in an,1582,0,,
567,in Brooklyn,475,0,,
568,in front of,427,0,,
569,in Germany,750,0,,
570,in his,1522,0,,
571,in Israel,965,0,,
572,in Jerusalem,499,0,,
573,in my,633,0,,
574,in my heart,59,0,,
575,in Palestine,215,0,,
576,in Pittsburgh,1292,0,,
577,in public,257,0,,
578,in the future,186,0,,
579,in the Labour,160,0,,
580,in the state,123,0,,
581,in the United,1650,0,,
582,in the US,392,0,,
583,in which,1585,0,,
584,incidents,1584,0,,
585,influence,922,0,,
586,intentions,133,0,,
587,into the,1813,0,,
588,is a,5677,0,,
589,is available,193,0,,
590,is back,30,0,,
591,is not,2955,0,,
592,is one of,445,0,,
593,is protected by,261,0,,
594,is that,1427,0,,
595,is the,3486,0,,
596,is to,950,0,,
597,Israel and,1800,0,,
598,Israel is,796,0,,
599,it is,3117,0,,
600,It is,1934,0,,
601,it was,3170,0,,
602,It was,1660,0,,
603,it with,256,0,,
604,it with a,106,0,,
605,its final,108,0,,
606,Jewish community,3253,0,,
607,Jewish Community,283,0,,
608,Jewish Labour,155,0,,
609,Jewish New,71,0,,
610,Jewish New Year,44,0,,
611,Jewish organizations,284,0,,
612,Jewish people,2772,0,,
613,Jewish pilgrims,32,0,,
614,Jewish state,773,0,,
615,Jewish students,282,0,,
616,Jewish Voice for,140,0,,
617,Jews and,1718,0,,
618,Jews are,1262,0,,
619,Jews in,1558,0,,
620,journalist,439,0,,
621,just the,268,0,,
622,kind of,1339,0,,
623,known,1710,0,,
624,knows,467,0,,
625,Labour leader,201,0,,
626,Labour party,308,0,,
627,lawmakers,568,0,,
628,left wing,478,0,,
629,legal,704,0,,
630,letters,325,0,,
631,liberation,414,0,,
632,lie,326,0,,
633,Like this,65,0,,
634,lobby,523,0,,
635,Long Bailey,151,0,,
636,looted,131,0,,
637,loyalty,789,0,,
638,made,4369,0,,
639,made him,78,0,,
640,mainstream,700,0,,
641,manager,161,0,,
642,mask,238,0,,
643,matter,1220,0,,
644,may not be,185,0,,
645,mayor,738,0,,
646,Mayor Bill de,282,0,,
647,meet,605,0,,
648,members of,1956,0,,
649,memorial,732,0,,
650,men,1352,0,,
651,message,1352,0,,
652,messages,601,0,,
653,Minnesota Rep Ilhan,102,0,,
654,minority,707,0,,
655,more than,2518,0,,
656,morning,1228,0,,
657,mosque,376,0,,
658,mother,1108,0,,
659,mourning,213,0,,
660,Mr Soros,42,0,,
661,Ms Omar,69,0,,
662,murder,1229,0,,
663,museum,783,0,,
664,museums,259,0,,
665,my heart,106,0,,
666,nationalist,1155,0,,
667,Nazi Germany,535,0,,
668,needs,735,0,,
669,New Year,71,0,,
670,New York City,982,0,,
671,newspaper,604,0,,
672,newspapers,145,0,,
673,night,1694,0,,
674,non,1325,0,,
675,noose,52,0,,
676,nose,101,0,,
677,not just,710,0,,
678,not just the,83,0,,
679,of a,5768,0,,
680,of Americas,164,0,,
681,of anti,3901,0,,
682,of anti Semitic,991,0,,
683,of anti Semitism,2432,0,,
684,of antisemitic,175,0,,
685,of antisemitism,736,0,,
686,of Congress,728,0,,
687,of Greater,99,0,,
688,of his,2430,0,,
689,of Israel,3093,0,,
690,of Jesus,135,0,,
691,of Jewish,1909,0,,
692,of Jews,1912,0,,
693,of Life synagogue,781,0,,
694,of mourning,53,0,,
695,of our,1512,0,,
696,of the Holocaust,1154,0,,
697,of the Jewish,1338,0,,
698,of this,1699,0,,
699,of Ukrainian,23,0,,
700,of use,121,0,,
701,off with,44,0,,
702,offensive,901,0,,
703,officers,964,0,,
704,Omar and,621,0,,
705,on campus,195,0,,
706,on college campuses,247,0,,
707,on Facebook,481,0,,
708,on Friday,399,0,,
709,on Instagram,168,0,,
710,on Monday,740,0,,
711,on Saturday,733,0,,
712,on social media,619,0,,
713,on Sunday,634,0,,
714,on the,9975,0,,
715,on the coronavirus,51,0,,
716,on Tuesday,627,0,,
717,on Twitter,1522,0,,
718,on Wednesday,586,0,,
719,on your,118,0,,
720,one of,3576,0,,
721,one of Americas,67,0,,
722,onto,271,0,,
723,onto the,94,0,,
724,open,1282,0,,
725,opened,792,0,,
726,opened fire,403,0,,
727,opinion and,46,0,,
728,opportunities of,165,0,,
729,Orthodox Jewish,609,0,,
730,Orthodox Jews,550,0,,
731,out of,2128,0,,
732,owner,314,0,,
733,painting,223,0,,
734,paintings,112,0,,
735,part of,2356,0,,
736,part of the,823,0,,
737,past,2331,0,,
738,people who,1550,0,,
739,percent of,896,0,,
740,Philadelphia Eagles,133,0,,
741,pilgrimage,66,0,,
742,pilgrims,102,0,,
743,Pittsburgh synagogue,708,0,,
744,plaintiffs,83,0,,
745,plan to,243,0,,
746,plans,468,0,,
747,plate,97,0,,
748,player,193,0,,
749,poem,81,0,,
750,point in,105,0,,
751,politicians,977,0,,
752,post,1698,0,,
753,posted,1642,0,,
754,posted a,368,0,,
755,posts,1049,0,,
756,prayer,780,0,,
757,print,108,0,,
758,prisoners,475,0,,
759,prisons,44,0,,
760,problem,1445,0,,
761,programming,174,0,,
762,progressive,898,0,,
763,prominent,863,0,,
764,protesters,504,0,,
765,provide a,242,0,,
766,publish,123,0,,
767,published,1147,0,,
768,published a,143,0,,
769,quote,397,0,,
770,quotes,221,0,,
771,rabbi,1514,0,,
772,real name,33,0,,
773,receiver DeSean Jackson,81,0,,
774,refugees,789,0,,
775,refused to,432,0,,
776,remarks,1626,0,,
777,Rep Ilhan Omar,707,0,,
778,reporting on,73,0,,
779,reporting on the,42,0,,
780,Republican Party,332,0,,
781,reserved,127,0,,
782,responded,786,0,,
783,restitution,126,0,,
784,restraining order,15,0,,
785,revised,138,0,,
786,rhetoric,1475,0,,
787,rules,475,0,,
788,rush,151,0,,
789,Saturday morning,228,0,,
790,second,1201,0,,
791,seen,1614,0,,
792,shooter,769,0,,
793,shooters,290,0,,
794,showing,376,0,,
795,side,854,0,,
796,site is,262,0,,
797,smear,341,0,,
798,social distancing rules,61,0,,
799,son,880,0,,
800,son of,156,0,,
801,son of a,61,0,,
802,speaking the truth,68,0,,
803,special,858,0,,
804,spokesman,485,0,,
805,stated,484,0,,
806,statements,1054,0,,
807,stock,92,0,,
808,stories that,376,0,,
809,street,564,0,,
810,such as,1403,0,,
811,support for,1295,0,,
812,supporters,1291,0,,
813,survivor,669,0,,
814,survivors,1201,0,,
815,suspect,927,0,,
816,suspects,362,0,,
817,symbol,497,0,,
818,synagogue in,1000,0,,
819,synagogues,1129,0,,
820,take,2902,0,,
821,taken,1713,0,,
822,terms,638,0,,
823,terms of,338,0,,
824,territory,174,0,,
825,that can,378,0,,
826,that he,2897,0,,
827,that he was,439,0,,
828,that I,995,0,,
829,that matter,208,0,,
830,that matters,207,0,,
831,that she,1171,0,,
832,that the,6960,0,,
833,that they,1704,0,,
834,the ad,118,0,,
835,the American,1311,0,,
836,The Anderson County,13,0,,
837,the anti,1213,0,,
838,the AP,69,0,,
839,the Arc Jewish,106,0,,
840,The Associated Press,218,0,,
841,the attack,1199,0,,
842,the audio,119,0,,
843,the BBC,177,0,,
844,the Bible,179,0,,
845,the Black,308,0,,
846,the border,212,0,,
847,the boys,142,0,,
848,the British,321,0,,
849,the camp,427,0,,
850,the cartoon,151,0,,
851,The cartoon,65,0,,
852,the cattle,25,0,,
853,the chairman of,60,0,,
854,the city,874,0,,
855,the coronavirus,584,0,,
856,the coronavirus crisis,45,0,,
857,the country,1648,0,,
858,the deal,48,0,,
859,the definition,161,0,,
860,the Democratic,978,0,,
861,the Democrats,391,0,,
862,the Dutch,76,0,,
863,the Eagles,133,0,,
864,the family,352,0,,
865,the far right,446,0,,
866,the Fifth,263,0,,
867,the full,245,0,,
868,the group,695,0,,
869,the headlines,50,0,,
870,the Holocaust,4653,0,,
871,the House,1084,0,,
872,the IHRA,196,0,,
873,the image,215,0,,
874,the Israeli,1177,0,,
875,the Jewish,6028,0,,
876,the Jewish community,1823,0,,
877,the Jews,1805,0,,
878,the Labour,880,0,,
879,the Labour Party,410,0,,
880,the Labour party,191,0,,
881,the Left,186,0,,
882,the left,819,0,,
883,the letter,287,0,,
884,the meeting,157,0,,
885,the Nazi,1087,0,,
886,the Nazis,1716,0,,
887,the new,650,0,,
888,the New Testament,48,0,,
889,the New York,700,0,,
890,the newspaper,157,0,,
891,the pandemic,247,0,,
892,the party,1168,0,,
893,the photo,162,0,,
894,the photograph,114,0,,
895,the pilgrims,25,0,,
896,the Pittsburgh,702,0,,
897,the Polish,380,0,,
898,the president,1399,0,,
899,the President,284,0,,
900,the Presidential,22,0,,
901,the Russians,37,0,,
902,the same,2739,0,,
903,the school,417,0,,
904,the shooting,1130,0,,
905,the site,528,0,,
906,the son of,98,0,,
907,the SPLC,78,0,,
908,the spread of,248,0,,
909,the state,997,0,,
910,the synagogue,1444,0,,
911,the Temple,136,0,,
912,the Temple Mount,62,0,,
913,the territory,20,0,,
914,the Tree of,1068,0,,
915,the UK,473,0,,
916,the United States,4597,0,,
917,the university,135,0,,
918,the US,1138,0,,
919,the virus,271,0,,
920,the war,906,0,,
921,the Washington,288,0,,
922,the Washington Free,48,0,,
923,the Western,190,0,,
924,the Womens March,393,0,,
925,the world,2812,0,,
926,their own,1049,0,,
927,there is,1428,0,,
928,they are,1714,0,,
929,they were,1632,0,,
930,Third Temple,39,0,,
931,this image,184,0,,
932,This is,2133,0,,
933,this year,904,0,,
934,those who,1610,0,,
935,though,1465,0,,
936,threatened,374,0,,
937,times,1343,0,,
938,to a,4052,0,,
939,to Adolf Hitler,138,0,,
940,to any,321,0,,
941,to be,7376,0,,
942,to do,1883,0,,
943,to enter,175,0,,
944,to Israel,1222,0,,
945,to Nazi,189,0,,
946,to the Holocaust,255,0,,
947,to this report,232,0,,
948,to wear,235,0,,
949,to wear a,58,0,,
950,together,1630,0,,
951,town,721,0,,
952,traditional,492,0,,
953,training,326,0,,
954,transcripts,111,0,,
955,translation,67,0,,
956,trip,461,0,,
957,truth,716,0,,
958,trying to,1407,0,,
959,tweets,913,0,,
960,university,380,0,,
961,use and,120,0,,
962,vary,116,0,,
963,victims,2314,0,,
964,Wabasha County,21,0,,
965,want to,1982,0,,
966,wanted to,831,0,,
967,was a,3316,0,,
968,Washington DC,304,0,,
969,ways,806,0,,
970,we are,1323,0,,
971,We are,951,0,,
972,wear,431,0,,
973,wear a,89,0,,
974,wearing,651,0,,
975,wearing a,268,0,,
976,wearing face,25,0,,
977,weekend,602,0,,
978,white supremacists,708,0,,
979,who is,1407,0,,
980,whole,926,0,,
981,whose,1452,0,,
982,wide,408,0,,
983,wide receiver,149,0,,
984,wide receiver DeSean,74,0,,
985,widespread,318,0,,
986,widespread criticism,31,0,,
987,Wiley has,25,0,,
988,will be,1922,0,,
989,with a,3206,0,,
990,with a Star,45,0,,
991,with the,5811,0,,
992,Womens March,731,0,,
993,World War II,977,0,,
994,worship,746,0,,
995,would be,1900,0,,
996,yellow,181,0,,
997,you know,538,0,,
998,young,1391,0,,
999,your friends,127,0,,
