,PHRASE,COUNT,ON_TOPIC,UNIQUE,SPECIFIC
65,the UAE,3179,1,0.0,
66,Campaign Against Arms,110,1,0.0,
67,regime,6524,1,0.0,
68,United States,62064,0,,
69,the US,13671,0,,
70,the United States,33444,0,,
71,war,35783,0,,
72,think,14844,0,,
73,I think,8264,0,,
74,administration,13644,0,,
75,coalition,8426,0,,
76,know,13748,0,,
77,sanctions,8283,0,,
78,cases,5659,0,,
79,million,9170,0,,
80,police,3469,0,,
81,gun,2301,0,,
82,you know,4081,0,,
83,arms,7279,0,,
84,oil,11726,0,,
85,military,25533,0,,
86,nuclear,10368,0,,
87,officials,10388,0,,
88,deal,10853,0,,
89,during a,1674,0,,
90,government,21677,0,,
91,pandemic,3368,0,,
92,episode,603,0,,
93,health,5943,0,,
94,in Yemen,14182,0,,
95,virus,2717,0,,
96,policy,12988,0,,
97,ban,4374,0,,
98,countries,14045,0,,
99,protest,1347,0,,
100,the UK,2158,0,,
101,Mr Trump,1050,0,,
102,Also on,387,0,,
103,agreement,3833,0,,
104,wars,5538,0,,
105,the Saudi,11466,0,,
106,year,16991,0,,
107,the coronavirus,2714,0,,
108,world,16023,0,,
109,media,7829,0,,
110,security,11218,0,,
111,even,15969,0,,
112,president,15330,0,,
113,attack,10585,0,,
114,really,6036,0,,
115,outbreak,1930,0,,
116,travel,3583,0,,
117,George Floyd,168,0,,
118,disease,1690,0,,
119,led,10119,0,,
120,death,6526,0,,
121,at the,18371,0,,
122,according to,7297,0,,
123,the virus,1852,0,,
124,PRESIDENT DONALD TRUMP,614,0,,
125,city,4931,0,,
126,international,8602,0,,
127,deaths,4220,0,,
128,stories that,639,0,,
129,weapons,9085,0,,
130,right,10638,0,,
131,Israel and,1318,0,,
132,the Trump,6387,0,,
133,efforts,4133,0,,
134,home,5618,0,,
135,killed,9220,0,,
136,that the,24882,0,,
137,with Israel,604,0,,
138,on Iran,2207,0,,
139,bill,3270,0,,
140,dont,10136,0,,
141,The United States,4000,0,,
142,presumption,127,0,,
143,political,11338,0,,
144,and free,218,0,,
145,relations,2638,0,,
146,of George,272,0,,
147,support,13560,0,,
148,rights,7721,0,,
149,rebels,4390,0,,
150,confirmed,2563,0,,
151,spread,2522,0,,
152,I mean,2116,0,,
153,attacks,9024,0,,
154,and the,29798,0,,
155,United Nations,3319,0,,
156,the president,6691,0,,
157,guns,1281,0,,
158,foreign,12734,0,,
159,global,6382,0,,
160,the war,6799,0,,
161,economic,6556,0,,
162,one,28353,0,,
163,missile,3502,0,,
164,get,10548,0,,
165,the world,10588,0,,
166,talks,2955,0,,
167,ADVERTISEMENT The,320,0,,
168,free,2987,0,,
169,want,9243,0,,
170,the region,6218,0,,
171,innocence,134,0,,
172,of George Floyd,108,0,,
173,strategy,2676,0,,
174,years,17666,0,,
175,plane,812,0,,
176,Suleimani was,141,0,,
177,official,6106,0,,
178,conflict,7650,0,,
179,article,2447,0,,
180,food,3701,0,,
181,grand,490,0,,
182,power,9573,0,,
183,report,8090,0,,
184,music,567,0,,
185,is a,14027,0,,
186,the Iranian,3313,0,,
187,family,5370,0,,
188,centuries,285,0,,
189,old,5111,0,,
190,the Jewish,387,0,,
191,port,2412,0,,
192,the Americans,596,0,,
193,sales,3789,0,,
194,campaign,8945,0,,
195,on the,30047,0,,
196,Joe Biden,1109,0,,
197,aid,4949,0,,
198,bin,6026,0,,
199,airport,1269,0,,
200,the Jews,187,0,,
201,backed,5051,0,,
202,more than,9611,0,,
203,human,6631,0,,
204,such as,4391,0,,
205,the Trump administration,3796,0,,
206,national,7899,0,,
207,a a,252,0,,
208,could,18036,0,,
209,last,14365,0,,
210,in Iraq,4278,0,,
211,the pandemic,1286,0,,
212,hundred,654,0,,
213,states,5035,0,,
214,capital,3464,0,,
215,week,8162,0,,
216,United States military,2735,0,,
217,forces,9539,0,,
218,allies,6125,0,,
219,children,6888,0,,
220,on Thursday,1580,0,,
221,resolution,4136,0,,
222,crisis,6791,0,,
223,female,579,0,,
224,want to,5811,0,,
225,mask,350,0,,
226,movement,2768,0,,
227,in Wuhan,274,0,,
228,as of,707,0,,
229,things,5046,0,,
230,the UN,4265,0,,
231,in a,18470,0,,
232,mean,3928,0,,
233,killing,6340,0,,
234,vaccines,326,0,,
235,energy,2104,0,,
236,country,18548,0,,
237,immigration,2536,0,,
238,hunger,752,0,,
239,to be,20183,0,,
240,hospital,1604,0,,
241,vote,5285,0,,
242,United States officials,955,0,,
243,population,3005,0,,
244,is the,10305,0,,
245,notification,137,0,,
246,resume,438,0,,
247,The US,2093,0,,
248,the airport,393,0,,
249,national security,3777,0,,
250,drone,4116,0,,
251,New Jersey,425,0,,
252,women,4546,0,,
253,war on,2218,0,,
254,man,3821,0,,
255,much,10855,0,,
256,order,4851,0,,
257,during the,3899,0,,
258,senior,3705,0,,
259,And I,2039,0,,
260,religious,1980,0,,
261,growth,864,0,,
262,of Saudi,3458,0,,
263,the Free,66,0,,
264,climate,2573,0,,
265,Black Lives Matter,220,0,,
266,the capital,1456,0,,
267,leader,4401,0,,
268,detained,963,0,,
269,the Gulf,2299,0,,
270,way,11305,0,,
271,regional,3502,0,,
272,civilians,4674,0,,
273,drones,2189,0,,
274,fact,5788,0,,
275,the deal,2103,0,,
276,kind of,3518,0,,
277,a lot of,3262,0,,
278,site is,393,0,,
279,today,4723,0,,
280,interests,4021,0,,
281,that we,4634,0,,
282,face,4054,0,,
283,community,3352,0,,
284,intelligence,6477,0,,
285,talk,3093,0,,
286,terror,2612,0,,
287,mark,792,0,,
288,governments,4371,0,,
289,I was,2880,0,,
290,ties,2002,0,,
291,public,8457,0,,
292,month,5333,0,,
293,the arms,732,0,,
294,and counter,73,0,,
295,with Iran,3703,0,,
296,becoming a,223,0,,
297,number of,4927,0,,
298,detention,1266,0,,
299,The American,596,0,,
300,officers,1504,0,,
301,in the Middle,3718,0,,
302,from the,18109,0,,
303,on Wednesday,1632,0,,
304,lawmakers,2103,0,,
305,device,254,0,,
306,actually,4395,0,,
307,the government,3908,0,,
308,percent of,2668,0,,
309,are happening,136,0,,
310,the nuclear,2035,0,,
311,inside,2439,0,,
312,first,13853,0,,
313,the death,1419,0,,
314,lobbying,664,0,,
315,a protest,178,0,,
316,State Department,2643,0,,
317,billion,4451,0,,
318,two,16752,0,,
319,photo,1015,0,,
320,was the,4460,0,,
321,version of this,241,0,,
322,protected by,499,0,,
323,corporate,1504,0,,
324,earlier,3088,0,,
325,with the,19772,0,,
326,crimes,2917,0,,
327,counter,1311,0,,
328,the Saudi led,2728,0,,
329,Hong Kong,667,0,,
330,WASHINGTON The,154,0,,
331,happening now,126,0,,
332,democracy,2722,0,,
333,against the,5352,0,,
334,Share this,220,0,,
335,information,4276,0,,
336,gas,1484,0,,
337,state,11373,0,,
338,group,7149,0,,
339,that matters,377,0,,
340,one of,8957,0,,
341,Advertisement The,124,0,,
342,opinion,1157,0,,
343,commander,1685,0,,
344,President Donald Trump,2181,0,,
345,troops,6313,0,,
346,statement,5483,0,,
347,the Iran,2170,0,,
348,custody,477,0,,
349,workers,2690,0,,
350,United States and,3516,0,,
351,white,2294,0,,
352,that he,6703,0,,
353,election,4343,0,,
354,including,11683,0,,
355,conversations,559,0,,
356,the Islamic,2720,0,,
357,New York,5369,0,,
358,minister,3180,0,,
359,it is,8539,0,,
360,on Yemen,1394,0,,
361,institutions,1116,0,,
362,added,3816,0,,
363,end,10555,0,,
364,murder,4627,0,,
365,natural,940,0,,
366,team,2821,0,,
367,that she,1165,0,,
368,have been,12590,0,,
369,conservative,1313,0,,
370,events,1670,0,,
371,in front of,688,0,,
372,Department of,1383,0,,
373,protest against,138,0,,
374,in the US,1374,0,,
375,locusts,448,0,,
376,to Saudi Arabia,3007,0,,
377,child,1764,0,,
378,weeks,4022,0,,
379,didnt,4741,0,,
380,You know,1486,0,,
381,becoming,1022,0,,
382,crown prince,2908,0,,
383,protests,2203,0,,
384,the country,7704,0,,
385,on your,417,0,,
386,the worlds,4130,0,,
387,liberal,1425,0,,
388,got,4573,0,,
389,front,2157,0,,
390,the President,1258,0,,
391,sex,511,0,,
392,reporting,1552,0,,
393,aligned,766,0,,
394,efforts to,2039,0,,
395,Khashoggis killing,557,0,,
396,entertainment,193,0,,
397,the first,6342,0,,
398,has been,13226,0,,
399,two weeks,785,0,,
400,hospitals,1160,0,,
401,he was,6107,0,,
402,of the coronavirus,745,0,,
403,over the,7064,0,,
404,nations,4658,0,,
405,I dont,3303,0,,
406,journalist,3396,0,,
407,support for,4302,0,,
408,restrictions,1938,0,,
409,must,5688,0,,
410,the United Nations,2166,0,,
411,see,8092,0,,
412,in the region,3874,0,,
413,progressive,1543,0,,
414,list,2766,0,,
415,in Syria,3798,0,,
416,record,3213,0,,
417,law,6460,0,,
418,The American Conservative,176,0,,
419,southern,2005,0,,
420,the ban,896,0,,
421,since,11159,0,,
422,administrations,3221,0,,
423,of this,5561,0,,
424,never,6893,0,,
425,across,5264,0,,
426,time,17130,0,,
427,back,11369,0,,
428,symptoms,467,0,,
429,Homeland Security,647,0,,
430,earlier this,1129,0,,
431,be interested,146,0,,
432,demonstration,258,0,,
433,secretary,2444,0,,
434,is available,138,0,,
435,anti,4959,0,,
436,Iran aligned,253,0,,
437,fighting,4608,0,,
438,the Senate,3718,0,,
439,without,6671,0,,
440,pressure,3968,0,,
441,change,6601,0,,
442,comment,1508,0,,
443,warned,2591,0,,
444,Fourth of July,92,0,,
445,eligible,213,0,,
446,economy,4130,0,,
447,the coalition,1502,0,,
448,have to,5168,0,,
449,new sanctions,254,0,,
450,already,6779,0,,
451,million people,1910,0,,
452,Donald Trump,5416,0,,
453,may be updated,234,0,,
454,form and may,234,0,,
455,final form and,234,0,,
456,In this,761,0,,
457,United States should,440,0,,
458,of July,143,0,,
459,companies and,281,0,,
460,the Arab,1894,0,,
461,can provide,115,0,,
462,social,3798,0,,
463,less,4555,0,,
464,money,4975,0,,
465,violence,4197,0,,
466,bin Laden,1256,0,,
467,citizen,1222,0,,
468,infections,819,0,,
469,something,5065,0,,
470,this image,241,0,,
471,New York Times,2098,0,,
472,on Twitter,1504,0,,
473,of our,3343,0,,
474,woman,1694,0,,
475,thing,3936,0,,
476,the spread of,888,0,,
477,of United States,2468,0,,
478,people in,2444,0,,
479,well,11459,0,,
480,your friends,171,0,,
481,on Friday,1453,0,,
482,saying,5754,0,,
483,program,3983,0,,
484,gun deaths,208,0,,
485,we have,4405,0,,
486,potential,2554,0,,
487,prisoners,959,0,,
488,expected to,1493,0,,
489,investigation,3615,0,,
490,the House,3565,0,,
491,access to,1904,0,,
492,to do,6951,0,,
493,case,6570,0,,
494,opportunities,586,0,,
495,worst,3131,0,,
496,control,5379,0,,
497,the countrys,3134,0,,
498,familiar,1080,0,,
499,it was,7479,0,,
500,its final form,239,0,,
501,be in its,241,0,,
502,of the Jewish,106,0,,
503,the Houthi,1499,0,,
504,in its final,245,0,,
505,of Saudi Arabia,1591,0,,
506,on Tuesday,1696,0,,
507,I will,1043,0,,
508,sale,1145,0,,
509,This is,4994,0,,
510,former,8259,0,,
511,our website,215,0,,
512,late,2778,0,,
513,trade,3290,0,,
514,take,9188,0,,
515,songs,112,0,,
516,provide a,332,0,,
517,are created,223,0,,
518,federal,3108,0,,
519,happening,1393,0,,
520,held,3859,0,,
521,presidents,3548,0,,
522,to Iran,1323,0,,
523,it with a,192,0,,
524,funeral,584,0,,
525,refugees,2159,0,,
526,on Monday,1666,0,,
527,Abu Dhabi,690,0,,
528,It is,4843,0,,
529,black,2215,0,,
530,talk about,1446,0,,
531,proprietary,205,0,,
532,operations,3042,0,,
533,wearing,696,0,,
534,United States government,1264,0,,
535,a Black,82,0,,
536,top,4618,0,,
537,the administration,2493,0,,
538,course,4243,0,,
539,created on,202,0,,
540,as the,10441,0,,
541,announced,3778,0,,
542,of State Mike,1805,0,,
543,North Korea,2368,0,,
544,cultural,769,0,,
545,authoritative,230,0,,
546,to a,9749,0,,
547,brought,2370,0,,
548,new coronavirus,434,0,,
549,further information,213,0,,
550,against police,89,0,,
551,and produced,216,0,,
552,The New York,993,0,,
553,and I,2893,0,,
554,the Department of,731,0,,
555,history,4533,0,,
556,groups,5929,0,,
557,of Americas,663,0,,
558,city of,1728,0,,
559,of use,217,0,,
560,the audio,283,0,,
561,make,10123,0,,
562,do you,1475,0,,
563,in Sanaa Yemen,139,0,,
564,civilian,3261,0,,
565,voice,976,0,,
566,the American,3985,0,,
567,charge,1310,0,,
568,to sell,761,0,,
569,bringing,1119,0,,
570,care,3991,0,,
571,opinion and,63,0,,
572,created by,279,0,,
573,paradise,50,0,,
574,leaders,6029,0,,
575,billionaires,389,0,,
576,to the United,2842,0,,
577,BEGIN VIDEO CLIP,342,0,,
578,nurses,201,0,,
579,rally,991,0,,
580,look,4619,0,,
581,a rush,278,0,,
582,day,8456,0,,
583,democratic,1397,0,,
584,Israel and the,330,0,,
585,a Black Lives,56,0,,
586,spread of the,576,0,,
587,dance,175,0,,
588,Saudi Arabias,3153,0,,
589,the kingdom,2307,0,,
590,the military,2961,0,,
591,of a,14900,0,,
592,transcripts,280,0,,
593,doesnt,4480,0,,
594,this is,4114,0,,
595,reporting on,237,0,,
596,reporting on the,108,0,,
597,companies,2465,0,,
598,audience,594,0,,
599,spokesman,1827,0,,
600,the White House,3802,0,,
601,to end,2984,0,,
602,force,4831,0,,
603,been extended,70,0,,
604,version of,1250,0,,
605,meeting,3707,0,,
606,masks,629,0,,
607,five,4098,0,,
608,served,1717,0,,
609,Secretary of State,2583,0,,
610,data,2227,0,,
611,the attack,2526,0,,
612,expected,2283,0,,
613,three,7665,0,,
614,fifty,145,0,,
615,religion,686,0,,
616,END VIDEO CLIP,336,0,,
617,journalists,2396,0,,
618,Jamal Khashoggi,3009,0,,
619,go,7601,0,,
620,air,4550,0,,
621,earlier version of,154,0,,
622,indispensable,161,0,,
623,authorities,2406,0,,
624,a demonstration,119,0,,
625,growing,2246,0,,
626,brought home,48,0,,
627,literacy,86,0,,
628,and national,386,0,,
629,Crown Prince,2537,0,,
630,facilities,2413,0,,
631,of US,1378,0,,
632,An earlier version,143,0,,
633,the Espionage Act,83,0,,
634,contractor and,243,0,,
635,war in,5598,0,,
636,Get our,315,0,,
637,envoy,751,0,,
638,the coronavirus crisis,143,0,,
639,as well,5735,0,,
640,The House,400,0,,
641,weapon,1272,0,,
642,medical,2315,0,,
643,police brutality,100,0,,
644,in Afghanistan,2596,0,,
645,a United States,1917,0,,
646,months,5700,0,,
647,to any,581,0,,
648,the online,110,0,,
649,unsupported,79,0,,
650,the Obama,1799,0,,
651,is not,7298,0,,
652,powers,2622,0,,
653,the CIA,1750,0,,
654,for two weeks,100,0,,
655,targeted,2257,0,,
656,Biden is,201,0,,
657,Iraq and,2590,0,,
658,address,2066,0,,
659,costs,1102,0,,
660,and may be,270,0,,
661,a large,854,0,,
662,programs,1379,0,,
663,The Saudi,1403,0,,
664,documents,1511,0,,
665,amid,1734,0,,
666,one of Americas,53,0,,
667,left,5761,0,,
668,every,6066,0,,
669,boxing,70,0,,
670,might,5717,0,,
671,And so,1209,0,,
672,and a,7314,0,,
673,long,9499,0,,
674,father,1785,0,,
675,the Palestinians,595,0,,
676,famine,1564,0,,
677,contract,564,0,,
678,Mr Trumps,369,0,,
679,nation,3666,0,,
680,talking,2574,0,,
681,the people,2808,0,,
682,budget,1744,0,,
683,of his,5619,0,,
684,role,5119,0,,
685,the presidents,2045,0,,
686,environmental,639,0,,
687,bombing,2606,0,,
688,four,4882,0,,
689,the city,1812,0,,
690,need,7703,0,,
691,of its,4294,0,,
692,nationwide,519,0,,
693,sort of,1760,0,,
694,border,4239,0,,
695,across the,3471,0,,
696,negotiations,1609,0,,
697,voted,2239,0,,
698,secret,1568,0,,
699,the US and,1172,0,,
700,on the coronavirus,83,0,,
701,coronavirus outbreak,363,0,,
702,good,5776,0,,
703,extended,652,0,,
704,explosion,333,0,,
705,of coronavirus,525,0,,
706,tankers,1107,0,,
707,for the online,70,0,,
708,between Israel and,209,0,,
709,sell,1214,0,,
710,nothing,3358,0,,
711,that the United,2688,0,,
712,heavyweight,55,0,,
713,Saudi oil,1094,0,,
714,water,2300,0,,
715,missiles,3544,0,,
716,original,767,0,,
717,fake,777,0,,
718,natural gas,250,0,,
719,evidence,4249,0,,
720,The National,208,0,,
721,regimes,1283,0,,
722,the arms embargo,87,0,,
723,testing,858,0,,
724,executive,2437,0,,
725,presidential,3557,0,,
726,brutality and,99,0,,
727,climate change,1285,0,,
728,magazine New,67,0,,
729,major,4966,0,,
730,during a demonstration,57,0,,
731,millions,3114,0,,
732,attack on,2732,0,,
733,operation,2125,0,,
734,is that,4550,0,,
735,days,6052,0,,
736,available,1188,0,,
737,that they,4854,0,,
738,patients,957,0,,
739,cholera,1048,0,,
740,State Mike Pompeo,1740,0,,
741,accused,2595,0,,
742,alerts,269,0,,
743,hundred and,83,0,,
744,a friend,406,0,,
745,question,4528,0,,
746,not be in,276,0,,
747,resulted in,581,0,,
748,UK government,247,0,,
749,example,3106,0,,
750,with the United,1196,0,,
751,in Minneapolis,57,0,,
752,the nuclear deal,1239,0,,
753,was a,7229,0,,
754,important,5095,0,,
755,vaccine,462,0,,
756,drug,953,0,,
757,for two,462,0,,
758,outside,2868,0,,
759,swarms,297,0,,
760,around,7990,0,,
761,that can,956,0,,
762,black man,93,0,,
763,police brutality and,56,0,,
764,is one of,1083,0,,
765,used,6784,0,,
766,the Democratic,2294,0,,
767,areas,2527,0,,
768,believe,4574,0,,
769,relations with,964,0,,
770,it with,539,0,,
771,National Emergency,63,0,,
772,deal with,1964,0,,
773,US military,1257,0,,
774,magazine,496,0,,
775,truth,1707,0,,
776,relationship,3159,0,,
777,internationally recognized government,523,0,,
778,emergency,2540,0,,
779,had been,4705,0,,
780,response,5157,0,,
781,likely,5143,0,,
782,the headlines,114,0,,
783,economic growth,193,0,,
784,Against Arms Trade,110,0,,
785,delivered to your,300,0,,
786,diversity,295,0,,
787,provide,2678,0,,
788,brutality,355,0,,
789,nuclear weapons,1604,0,,
790,extremism,517,0,,
791,that is,4727,0,,
792,its a,1169,0,,
793,century,1844,0,,
794,lifted,553,0,,
795,plan,3946,0,,
796,he says,868,0,,
797,in the United,3668,0,,
798,at a,4388,0,,
799,coronavirus cases,457,0,,
800,at the Pentagon,163,0,,
801,according to the,2165,0,,
802,of this story,167,0,,
803,the United Arab,2130,0,,
804,the strike,590,0,,
805,agency,2305,0,,
806,the Iranians,1150,0,,
807,ministry,940,0,,
808,book,2043,0,,
809,later,4872,0,,
810,this month,1172,0,,
811,crisis and,455,0,,
812,a statement,2653,0,,
813,meanwhile,498,0,,
814,programming,260,0,,
815,Iran is,1993,0,,
816,Force and,154,0,,
817,National Security,1173,0,,
818,members,6001,0,,
819,the UAE and,482,0,,
820,the war on,803,0,,
821,We are,1949,0,,
822,decision,5289,0,,
823,eight,1694,0,,
824,still,8892,0,,
825,work,7188,0,,
826,mass,2475,0,,
827,strikes,3200,0,,
828,for further,320,0,,
829,The UN,826,0,,
830,the crown prince,1674,0,,
831,as a,13984,0,,
832,to Israel,527,0,,
833,large,2850,0,,
834,and national security,255,0,,
835,the West,1563,0,,
836,for a,9066,0,,
837,tax,1887,0,,
838,this year,2213,0,,
839,The Saudi led,414,0,,
840,war in Yemen,3543,0,,
841,party,3685,0,,
842,Iran has,1894,0,,
843,the full story,80,0,,
844,of war,2618,0,,
845,use,6592,0,,
846,the coronavirus pandemic,719,0,,
847,tensions,2325,0,,
848,class,1748,0,,
849,the Jewish people,65,0,,
850,you have,1943,0,,
851,often,3878,0,,
852,congressional,2327,0,,
853,think that,1773,0,,
854,development,1481,0,,
855,Bernie Sanders,1716,0,,
856,health care,1649,0,,
857,made,11087,0,,
858,that the US,1004,0,,
859,Jewish people,101,0,,
860,informal,208,0,,
861,mission,1683,0,,
862,cant,3819,0,,
863,toll,1317,0,,
864,the FBI,1054,0,,
865,the plane,206,0,,
866,created,2291,0,,
867,shooting,1263,0,,
868,Security Council,1604,0,,
869,Cold War,1127,0,,
870,The Secretary,39,0,,
871,event,1733,0,,
872,with a,6881,0,,
873,soldiers,2312,0,,
874,special,2932,0,,
875,Prime Minister,1782,0,,
876,ousted,381,0,,
877,civil,3781,0,,
878,whether,5917,0,,
879,I want to,1195,0,,
880,creditors,55,0,,
881,interested,806,0,,
882,use and,256,0,,
883,experience,1561,0,,
884,kill,2261,0,,
885,secretary of,1065,0,,
886,will be,7523,0,,
887,Premier League,137,0,,
888,impact,1940,0,,
889,in late,624,0,,
890,act,2667,0,,
891,effort,3023,0,,
892,bread,310,0,,
893,wounded,1092,0,,
894,guilty,776,0,,
895,Saudi Arabia and,3628,0,,
896,Saudi backed,481,0,,
897,right now,1744,0,,
898,and is,1942,0,,
899,patient,379,0,,
900,inclusion,179,0,,
901,debt,1025,0,,
902,and more,1788,0,,
903,jets,645,0,,
904,familiar with the,550,0,,
905,United States forces,758,0,,
906,an act of,454,0,,
907,powerful,2358,0,,
908,meet,2229,0,,
909,staff,2133,0,,
910,the travel ban,558,0,,
911,vary,269,0,,
912,for more,1156,0,,
913,sign,1674,0,,
914,reserved,322,0,,
915,displaced,967,0,,
916,towards,1762,0,,
917,revised,343,0,,
918,of the United,3784,0,,
919,due to,2131,0,,
920,majority,3080,0,,
921,police custody,50,0,,
922,consulate,1789,0,,
923,coronavirus crisis and,38,0,,
924,confirmed cases,366,0,,
925,pictures,673,0,,
926,court,3205,0,,
927,people familiar with,194,0,,
928,just the,797,0,,
929,stop,4072,0,,
930,of the US,1081,0,,
931,a plane,152,0,,
932,north,1274,0,,
933,several,4501,0,,
934,tools,513,0,,
935,did not,4689,0,,
936,take part in,158,0,,
937,is one,1571,0,,
938,establishment,1299,0,,
939,gun violence,337,0,,
940,return,2505,0,,
941,Iran backed,562,0,,
942,talking about,1565,0,,
943,would be,7385,0,,
944,great,3788,0,,
945,and the United,2139,0,,
946,in a statement,1601,0,,
947,the full,657,0,,
948,Kingdom of Saudi,278,0,,
949,seen,4826,0,,
950,secured,265,0,,
951,me that,538,0,,
952,continue,4895,0,,
953,the same,6155,0,,
954,a Saudi,1975,0,,
955,was killed,1276,0,,
956,on Sunday,1279,0,,
957,infected,675,0,,
958,eight year,125,0,,
959,think the,1233,0,,
960,twenty,397,0,,
961,women who,294,0,,
962,member,2846,0,,
963,real,4037,0,,
964,availability,267,0,,
965,found,4097,0,,
966,not just,1918,0,,
967,in Paris,235,0,,
968,district,915,0,,
969,significant,2613,0,,
970,audio,601,0,,
971,that has,3271,0,,
972,yesterday,804,0,,
973,claimed,2642,0,,
974,cent,273,0,,
975,measures,2352,0,,
976,briefing,1339,0,,
977,part in,517,0,,
978,help,5812,0,,
979,candidates,2342,0,,
980,isnt,2520,0,,
981,tested,615,0,,
982,a US,1211,0,,
983,and special,311,0,,
984,company,2569,0,,
985,not just the,261,0,,
986,friends,1905,0,,
987,maximum,1021,0,,
988,is expected to,676,0,,
989,According to,2644,0,,
990,And I think,746,0,,
991,deadline,525,0,,
992,veterans,900,0,,
993,point,5102,0,,
994,off with,151,0,,
995,advanced,784,0,,
996,We have,2161,0,,
997,hear,1517,0,,
998,Crown Prince Mohammed,1699,0,,
999,office,3712,0,,
