,PHRASE,COUNT,ON_TOPIC,UNIQUE,SPECIFIC
56,learning,3356,1,1.0,0.0
57,teaching,2551,1,1.0,0.0
58,fees,2100,1,1.0,0.0
59,semester,2157,1,1.0,0.0
60,proctor,94,1,1.0,0.0
61,professor,3058,1,1.0,0.0
62,class,4798,1,1.0,0.0
63,programs,3819,1,1.0,0.0
64,visas,691,1,1.0,0.0
65,harassment,1173,1,1.0,0.0
66,jobs,2187,1,1.0,0.0
67,high school,2534,1,1.0,0.0
68,racism,1293,1,1.0,0.0
69,lecture,519,1,1.0,0.0
70,mental health,839,1,1.0,0.0
71,money,4848,1,1.0,0.0
72,study,3495,1,1.0,0.0
73,course,3159,1,1.0,0.0
74,academics,1145,1,1.0,0.0
75,applicants,2142,1,1.0,0.0
76,private,3057,1,1.0,0.0
77,Asian American,813,1,1.0,0.0
78,scandal,1215,1,1.0,0.0
79,scores,1588,1,1.0,0.0
80,doctoral,294,1,1.0,0.0
81,ruling,433,1,1.0,0.0
82,instruction,962,1,1.0,0.0
83,administration,2495,1,1.0,0.0
84,academic year,669,1,1.0,0.0
85,exam,874,1,1.0,0.0
86,fraternity,550,1,1.0,0.0
87,anti Semitism,175,1,1.0,0.0
88,masters,485,1,1.0,0.0
89,graduate students,535,1,1.0,0.0
90,grades,1158,1,1.0,0.0
91,application,1002,1,1.0,0.0
92,work permits,91,1,1.0,0.0
93,career,1485,1,1.0,0.0
94,sorority,152,1,1.0,0.0
95,undocumented,299,1,1.0,0.0
96,vice chancellor,422,1,1.0,0.0
97,Chapel Hill,219,1,1.0,0.0
98,admitted,1099,1,1.0,0.0
99,governments,844,1,1.0,0.0
100,humanities,435,1,1.0,0.0
101,college students,1721,1,1.0,0.0
102,tuition fees,541,1,1.0,0.0
103,college campuses,978,1,1.0,0.0
104,college towns,86,1,1.0,0.0
105,gap year,298,1,1.0,0.0
106,Education Department,814,1,1.0,0.0
107,students,55556,1,0.0,
108,college,21630,1,0.0,
109,university,13465,1,0.0,
110,education,12688,1,0.0,
111,campus,13257,1,0.0,
112,classes,4663,1,0.0,
113,schools,10916,1,0.0,
114,admissions,5758,1,0.0,
115,colleges,11264,1,0.0,
116,international,3249,1,0.0,
117,courses,2668,1,0.0,
118,loans,4204,1,0.0,
119,tuition,4853,1,0.0,
120,academic,5256,1,0.0,
121,elite,1879,1,0.0,
122,exams,1000,1,0.0,
123,graduate,3186,1,0.0,
124,administrators,1621,1,0.0,
125,researchers,840,1,0.0,
126,student loans,1679,1,0.0,
127,proctors,73,1,0.0,
128,admission,1721,1,0.0,
129,Asian Americans,800,1,0.0,
130,classroom,887,1,0.0,
131,studies,1734,1,0.0,
132,lectures,555,1,0.0,
133,student loan debt,807,1,0.0,
134,vice chancellors,227,1,0.0,
135,State University,1406,1,0.0,
136,United States,6274,0,,
137,cases,2637,0,,
138,year,13087,0,,
139,pandemic,3311,0,,
140,white,3436,0,,
141,cent,329,0,,
142,accommodation,456,0,,
143,fall,3698,0,,
144,big,1621,0,,
145,free,5761,0,,
146,week,3181,0,,
147,company,1392,0,,
148,testing,1344,0,,
149,psychology,402,0,,
150,conservative,1861,0,,
151,staff,3355,0,,
152,sexual,2896,0,,
153,action,2898,0,,
154,million,3699,0,,
155,picture,380,0,,
156,black,3523,0,,
157,government,4932,0,,
158,workers,1617,0,,
159,health,3488,0,,
160,federal,5304,0,,
161,higher,7139,0,,
162,foreign,1669,0,,
163,public,6707,0,,
164,officials,2362,0,,
165,parents,4532,0,,
166,race,2681,0,,
167,face,2876,0,,
168,home,3833,0,,
169,person,3453,0,,
170,startup,92,0,,
171,clinical,237,0,,
172,justice,963,0,,
173,positive,1156,0,,
174,political,2729,0,,
175,institutions,5147,0,,
176,really,3430,0,,
177,faculty,4342,0,,
178,disease,337,0,,
179,social,4331,0,,
180,high,5770,0,,
181,companies,1319,0,,
182,state,4530,0,,
183,women,2356,0,,
184,term,1561,0,,
185,business,2103,0,,
186,anti,1332,0,,
187,financial,4363,0,,
188,strike,583,0,,
189,time,9200,0,,
190,Supreme Court,806,0,,
191,know,4507,0,,
192,terrorist,85,0,,
193,one,12061,0,,
194,freedom,1512,0,,
195,support,4279,0,,
196,aid,2547,0,,
197,infections,208,0,,
198,job,3058,0,,
199,Walter E,61,0,,
200,media,2070,0,,
201,economics,477,0,,
202,outbreaks,220,0,,
203,tested,697,0,,
204,could,7615,0,,
205,income,3656,0,,
206,New York,2244,0,,
207,dont,5310,0,,
208,last,4513,0,,
209,case,3038,0,,
210,help,4795,0,,
211,union,681,0,,
212,graduates,2410,0,,
213,work,6324,0,,
214,professors,2242,0,,
215,program,4392,0,,
216,gender,1204,0,,
217,building,1036,0,,
218,men,1525,0,,
219,think,4698,0,,
220,get,7575,0,,
221,data,2661,0,,
222,users,237,0,,
223,opinion,587,0,,
224,country,3963,0,,
225,world,2998,0,,
226,added,1750,0,,
227,funding,2952,0,,
228,inside,403,0,,
229,plan,2972,0,,
230,statement,2724,0,,
231,right,4090,0,,
232,counter,245,0,,
233,gifts,318,0,,
234,back,4769,0,,
235,children,2436,0,,
236,even,6391,0,,
237,access,2553,0,,
238,spread,1055,0,,
239,skills,1351,0,,
240,kids,1872,0,,
241,experience,2821,0,,
242,plans,2408,0,,
243,facial recognition,180,0,,
244,first,6135,0,,
245,cultural,800,0,,
246,masks,404,0,,
247,entertainment,122,0,,
248,borrowers,1250,0,,
249,platform,450,0,,
250,weeks,1484,0,,
251,rules,1600,0,,
252,years,7615,0,,
253,market,1253,0,,
254,Hong Kong,490,0,,
255,gap,1014,0,,
256,pay,5064,0,,
257,take,5415,0,,
258,police,1527,0,,
259,announced,2330,0,,
260,large,1727,0,,
261,community,3761,0,,
262,outbreak,746,0,,
263,system,3943,0,,
264,law,3061,0,,
265,veterans,343,0,,
266,friend,477,0,,
267,way,5039,0,,
268,families,2608,0,,
269,report,3074,0,,
270,policy,3352,0,,
271,round,240,0,,
272,racial,1817,0,,
273,much,4849,0,,
274,need,5374,0,,
275,article,1231,0,,
276,well,4976,0,,
277,recognition,419,0,,
278,including,4526,0,,
279,protesters,555,0,,
280,make,6725,0,,
281,bottom line,92,0,,
282,virtual,784,0,,
283,address,1229,0,,
284,might,3318,0,,
285,campuses,3676,0,,
286,stock,257,0,,
287,shootings,94,0,,
288,becoming,512,0,,
289,across,2890,0,,
290,stress,556,0,,
291,go,4733,0,,
292,tests,1238,0,,
293,rights,1921,0,,
294,alerts,168,0,,
295,member,1117,0,,
296,want,4226,0,,
297,bottom,350,0,,
298,prison,525,0,,
299,ideas,1230,0,,
300,self,1318,0,,
301,billion,1832,0,,
302,saw,720,0,,
303,remote,686,0,,
304,audience,398,0,,
305,degree,3328,0,,
306,states,2278,0,,
307,server,50,0,,
308,friends,1251,0,,
309,court,1552,0,,
310,guardianship,109,0,,
311,return,1812,0,,
312,left,2270,0,,
313,since,2857,0,,
314,digital,623,0,,
315,coronavirus disease COVID,21,0,,
316,investors,169,0,,
317,submit,411,0,,
318,accused,1493,0,,
319,members,2622,0,,
320,crisis,1774,0,,
321,relief,938,0,,
322,security,1068,0,,
323,liberal,1608,0,,
324,process,3218,0,,
325,cost,2489,0,,
326,parties,680,0,,
327,working,2888,0,,
328,eligible,860,0,,
329,campaign,1120,0,,
330,tax,1334,0,,
331,less,3540,0,,
332,entered,227,0,,
333,sector,923,0,,
334,history,1925,0,,
335,likely,2874,0,,
336,receive,1559,0,,
337,family,2486,0,,
338,bill,1141,0,,
339,photo,408,0,,
340,among,2806,0,,
341,justices,84,0,,
342,misconduct,768,0,,
343,game,545,0,,
344,terrorists,48,0,,
345,around,3022,0,,
346,lawsuit,1205,0,,
347,letter,1956,0,,
348,president,3601,0,,
349,didnt,2434,0,,
350,views,1061,0,,
351,applications,1163,0,,
352,video,1315,0,,
353,find,2287,0,,
354,tuned,108,0,,
355,ahead,551,0,,
356,growing,1173,0,,
357,terrorism,89,0,,
358,rule,1262,0,,
359,killed,252,0,,
360,gatherings,252,0,,
361,power,1177,0,,
362,forgiveness,776,0,,
363,amidst,33,0,,
364,officers,686,0,,
365,created,1312,0,,
366,teachers,892,0,,
367,racist,1052,0,,
368,costs,1893,0,,
369,see,3303,0,,
370,halls,545,0,,
371,near,557,0,,
372,countries,1104,0,,
373,often,2898,0,,
374,culture,1437,0,,
375,model,922,0,,
376,alumni,1090,0,,
377,venture,143,0,,
378,decision,2482,0,,
379,tech,569,0,,
380,order,1962,0,,
381,proposal,956,0,,
382,charge,670,0,,
383,offers,1146,0,,
384,quarantine,362,0,,
385,interest,1640,0,,
386,original,486,0,,
387,incident,592,0,,
388,towns,217,0,,
389,founder,499,0,,
390,saying,1681,0,,
391,servers,46,0,,
392,good,3225,0,,
393,offer,2046,0,,
394,wearing,362,0,,
395,spring,1359,0,,
396,classmates,468,0,,
397,vice,1459,0,,
398,young,2689,0,,
399,rate,1668,0,,
400,opportunities,1303,0,,
401,two,5617,0,,
402,abortion,182,0,,
403,record,811,0,,
404,voting,321,0,,
405,already,3135,0,,
406,score,967,0,,
407,revenue,926,0,,
408,group,3684,0,,
409,means,1995,0,,
410,payments,1012,0,,
411,months,1614,0,,
412,without,3055,0,,
413,breaking,365,0,,
414,move,1658,0,,
415,permits,149,0,,
416,sex,704,0,,
417,guidelines,764,0,,
418,use,3263,0,,
419,travel,924,0,,
420,must,2821,0,,
421,fact,1916,0,,
422,policies,1828,0,,
423,science,1503,0,,
424,something,2165,0,,
425,life,3208,0,,
426,risk,1681,0,,
427,due,1827,0,,
428,provide,2549,0,,
429,intellectual,678,0,,
430,capital,360,0,,
431,writing,836,0,,
432,voice,301,0,,
433,today,1350,0,,
434,reopening,458,0,,
435,protest,726,0,,
436,still,3956,0,,
437,day,2688,0,,
438,social distancing,559,0,,
439,guidance,1034,0,,
440,top,2445,0,,
441,isnt,1603,0,,
442,line,905,0,,
443,event,1057,0,,
444,isolate,164,0,,
445,petition,613,0,,
446,events,1044,0,,
447,summer,1270,0,,
448,available,1459,0,,
449,housing,1232,0,,
450,females,99,0,,
451,survivors,434,0,,
452,things,2334,0,,
453,name,1222,0,,
454,senior,1689,0,,
455,helps,492,0,,
456,recent,2593,0,,
457,best,2440,0,,
458,doesnt,1904,0,,
459,movement,824,0,,
460,minister,357,0,,
461,asked,1996,0,,
462,services,1365,0,,
463,learn,1302,0,,
464,novel,242,0,,
465,numbers,1275,0,,
466,funds,1315,0,,
467,knowledge,882,0,,
468,party,826,0,,
469,donate,137,0,,
470,amid,685,0,,
471,autumn,186,0,,
472,feel,2270,0,,
473,reparations,189,0,,
474,violence,1108,0,,
475,Middle East,179,0,,
476,safety,1047,0,,
477,month,2039,0,,
478,taking,2381,0,,
479,department,1415,0,,
480,filed,880,0,,
481,lives,1302,0,,
482,technical,368,0,,
483,new academic year,51,0,,
484,comment,1006,0,,
485,standard,765,0,,
486,budget,685,0,,
487,updates,197,0,,
488,technology,1320,0,,
489,stated,409,0,,
490,survey,1143,0,,
491,hottest,52,0,,
492,hate,632,0,,
493,recipients,349,0,,
494,network,412,0,,
495,end,2357,0,,
496,four,2746,0,,
497,vaccine,145,0,,
498,room,1240,0,,
499,three,2917,0,,
500,medical,1116,0,,
501,isolating,102,0,,
502,isolation,281,0,,
503,tells,315,0,,
504,economic,1626,0,,
505,remain,1132,0,,
506,controversial,479,0,,
507,groups,2285,0,,
508,computer,574,0,,
509,important,2484,0,,
510,questions,1513,0,,
511,old,1841,0,,
512,non,1305,0,,
513,social media,970,0,,
514,based,3057,0,,
515,opinions,409,0,,
516,wing,529,0,,
517,places,979,0,,
518,hard,1967,0,,
519,results,922,0,,
520,within,1483,0,,
521,educational,1545,0,,
522,graduation,1438,0,,
523,got,1919,0,,
524,teach,1003,0,,
525,never,2176,0,,
526,average,1700,0,,
527,reopen,613,0,,
528,example,1876,0,,
529,language,980,0,,
530,rates,1685,0,,
531,growth,580,0,,
532,minutes,338,0,,
533,per day,38,0,,
534,six,1143,0,,
535,progressive,515,0,,
536,protective,98,0,,
537,concerns,1349,0,,
538,believe,1747,0,,
539,attackers,48,0,,
540,valid,113,0,,
541,conservatives,646,0,,
542,rally,280,0,,
543,confirm,136,0,,
544,conversations,385,0,,
545,ideological,400,0,,
546,others,2502,0,,
547,living,1469,0,,
548,start,1976,0,,
549,training,1270,0,,
550,sitting,327,0,,
551,new rules,264,0,,
552,investigation,1043,0,,
553,greater,739,0,,
554,needs,1534,0,,
555,degrees,1492,0,,
556,paying,1660,0,,
557,happening,529,0,,
558,positions,557,0,,
559,young people,1153,0,,
560,local,1341,0,,
561,former,1909,0,,
562,change,2550,0,,
563,paid,1994,0,,
564,prepared,478,0,,
565,raised,592,0,,
566,human,836,0,,
567,calling,796,0,,
568,low,2168,0,,
569,poor,952,0,,
570,measures,882,0,,
571,different,2526,0,,
572,rise,647,0,,
573,appearance,179,0,,
574,lecture theatres,21,0,,
575,link,205,0,,
576,legislation,597,0,,
577,actually,1637,0,,
578,economy,1056,0,,
579,seniors,490,0,,
580,third,1096,0,,
581,buildings,482,0,,
582,deaths,296,0,,
583,used,2436,0,,
584,earn,883,0,,
585,wish,315,0,,
586,next,2318,0,,
587,arts,967,0,,
588,foreign gifts,50,0,,
589,foster,230,0,,
590,porn,46,0,,
591,box,142,0,,
592,visa,696,0,,
593,renewable,54,0,,
594,found,3460,0,,
595,truth,584,0,,
596,scientists,284,0,,
597,immigration,698,0,,
598,claims,1011,0,,
599,bond,91,0,,
600,Chinese virus,69,0,,
601,mask,294,0,,
602,warned,503,0,,
603,personal,1439,0,,
604,went,1701,0,,
605,enter,494,0,,
606,problem,1953,0,,
607,status,1166,0,,
608,child,872,0,,
609,experts,707,0,,
610,attack,452,0,,
611,population,852,0,,
612,unconditional,200,0,,
613,real,1648,0,,
614,signing,227,0,,
615,entering,384,0,,
616,standards,692,0,,
617,called,2877,0,,
618,protests,827,0,,
619,leave,1447,0,,
620,energy,215,0,,
621,evidence,1437,0,,
622,slavery,357,0,,
623,male,765,0,,
624,universal,300,0,,
625,credit,1053,0,,
626,masculinity,112,0,,
627,ways,1625,0,,
628,fully,689,0,,
629,startups,57,0,,
630,skilled,209,0,,
631,issued,876,0,,
632,border,180,0,,
633,psychologists,63,0,,
634,required,1282,0,,
635,city,859,0,,
636,product,215,0,,
637,better,2591,0,,
638,look,1850,0,,
639,national,1781,0,,
640,together,1020,0,,
641,head,818,0,,
642,hybrid,258,0,,
643,chancellor,691,0,,
644,experiences,825,0,,
645,vote,745,0,,
646,sports,581,0,,
647,future,2289,0,,
648,toward,1187,0,,
649,son,552,0,,
650,cut,984,0,,
651,software,327,0,,
652,institution,1712,0,,
653,information,2002,0,,
654,online learning,426,0,,
655,restrictions,595,0,,
656,create,1225,0,,
657,book,1006,0,,
658,colleges and universities,2499,0,,
659,Asian American applicants,274,0,,
660,The Daily,536,0,,
661,University of,7948,0,,
662,the US,1101,0,,
663,the coronavirus,1959,0,,
664,according to,4217,0,,
665,in person,1930,0,,
666,the United States,3866,0,,
667,Read more,994,0,,
668,The big,70,0,,
669,this story,249,0,,
670,The news,341,0,,
671,in the,23898,0,,
672,news and,386,0,,
673,the UK,837,0,,
674,percent of,2749,0,,
675,the pandemic,1418,0,,
676,is protected,276,0,,
677,and free,267,0,,
678,on campus,4284,0,,
679,site is,271,0,,
680,will be,4626,0,,
681,the virus,1066,0,,
682,to The,374,0,,
683,protected by,324,0,,
684,charge to,180,0,,
685,that the,7542,0,,
686,to The Daily,94,0,,
687,more than,5357,0,,
688,the university,4446,0,,
689,to the,14878,0,,
690,the University of,4865,0,,
691,a friend,186,0,,
692,it with,186,0,,
693,at the,8623,0,,
694,it with a,54,0,,
695,in the US,458,0,,
696,I was,2019,0,,
697,the school,3094,0,,
698,on Twitter,919,0,,
699,can provide,241,0,,
700,becoming a,149,0,,
701,is available,257,0,,
702,the fall,1674,0,,
703,the country,2705,0,,
704,had been,1402,0,,
705,to receive,426,0,,
706,the company,475,0,,
707,and entertainment,64,0,,
708,opinion and,71,0,,
709,one of Americas,82,0,,
710,the app,102,0,,
711,going to,3514,0,,
712,as of,297,0,,
713,the building,154,0,,
714,Advertisement The,152,0,,
715,companies and,155,0,,
716,by The,363,0,,
717,of Americas,212,0,,
718,by the,5899,0,,
719,the Supreme Court,387,0,,
720,is a,6046,0,,
721,I think,1784,0,,
722,off with,93,0,,
723,have been,4303,0,,
724,ADVERTISEMENT The,123,0,,
725,the government,1297,0,,
726,to be,9403,0,,
727,she says,657,0,,
728,and special,170,0,,
729,off campus,640,0,,
730,The University of,1036,0,,
731,you know,615,0,,
732,created by,282,0,,
733,of the coronavirus,507,0,,
734,students to,3094,0,,
735,according to the,1509,0,,
736,your inbox,307,0,,
737,the coronavirus disease,22,0,,
738,is one of,575,0,,
739,he says,634,0,,
740,with a,3466,0,,
741,for the,9546,0,,
742,to university,504,0,,
743,do not,1528,0,,
744,access to,1568,0,,
745,such as,3153,0,,
746,this fall,729,0,,
747,in the United,1618,0,,
748,able to,2490,0,,
749,of students,3383,0,,
750,to any,367,0,,
751,per cent of,120,0,,
752,the new,1372,0,,
753,in person classes,555,0,,
754,students in,2031,0,,
755,The bottom line,35,0,,
756,the coronavirus pandemic,640,0,,
757,you can,978,0,,
758,one of,3418,0,,
759,a college,1476,0,,
760,to a,5198,0,,
761,the spread of,363,0,,
762,this year,1111,0,,
763,back in,418,0,,
764,it is,3260,0,,
765,is back in,62,0,,
766,Thank you,205,0,,
767,News for,99,0,,
768,the Chinese,734,0,,
769,of term,44,0,,
770,provide a,458,0,,
771,to campus,988,0,,
772,ahead of the,85,0,,
773,Reporting by,22,0,,
774,did not,1997,0,,
775,at HBCUs,55,0,,
776,number of,2823,0,,
777,I had,711,0,,
778,of COVID,314,0,,
779,are happening,60,0,,
780,is one,865,0,,
781,have to,3074,0,,
782,ahead of,230,0,,
783,face to face,460,0,,
784,that matter,187,0,,
785,of our,1881,0,,
786,the world,1767,0,,
787,across the,1933,0,,
788,students who,3916,0,,
789,to return,676,0,,
790,and the,8234,0,,
791,students are,2485,0,,
792,in a,7628,0,,
793,Sign up,250,0,,
794,due to,1251,0,,
795,FILE In this,66,0,,
796,for more,642,0,,
797,is the,3526,0,,
798,the case,995,0,,
799,If you,922,0,,
800,a large,571,0,,
801,on the,8835,0,,
802,for students,2118,0,,
803,that can,661,0,,
804,for Fair Admissions,282,0,,
805,a statement,1581,0,,
806,to do,3025,0,,
807,on Monday,425,0,,
808,that matters,167,0,,
809,in China,542,0,,
810,University in,978,0,,
811,to submit,251,0,,
812,It is,1809,0,,
813,at least,2031,0,,
814,a gap year,204,0,,
815,More from,44,0,,
816,lives in,132,0,,
817,of college,1404,0,,
818,Students for Fair,291,0,,
819,of a,5566,0,,
820,School of,758,0,,
821,to help,2078,0,,
822,to get,3305,0,,
823,According to,1415,0,,
824,and I,1207,0,,
825,to take,2383,0,,
826,the test,437,0,,
827,a lot of,1477,0,,
828,is not,2953,0,,
829,he was,1313,0,,
830,at any time,75,0,,
831,you need to,185,0,,
832,according to a,762,0,,
833,dont get the,35,0,,
834,should be,2037,0,,
835,as a,5581,0,,
836,need to,2729,0,,
837,Ive been,204,0,,
838,in Oxford,46,0,,
839,email from,102,0,,
840,the rich,255,0,,
841,you are,792,0,,
842,in the UK,377,0,,
843,of my,902,0,,
844,you need,286,0,,
845,to confirm,61,0,,
846,up to,1841,0,,
847,at the University,1792,0,,
848,at Loyola,51,0,,
849,a week,483,0,,
850,spread of the,257,0,,
851,in the fall,860,0,,
852,rise in,186,0,,
853,This is,2069,0,,
854,of the new,166,0,,
855,agreeing to,63,0,,
856,I dont,1204,0,,
857,need to know,102,0,,
858,check your,34,0,,
859,If you dont,77,0,,
860,in Australia,273,0,,
861,it was,2400,0,,
862,to your inbox,121,0,,
863,of color,858,0,,
864,you do not,52,0,,
865,has been,3754,0,,
866,and Privacy,33,0,,
867,if you,946,0,,
868,the schools,1647,0,,
869,this week,832,0,,
870,I have,1352,0,,
871,signing up you,31,0,,
872,By signing up,31,0,,
873,In this,366,0,,
874,any time,121,0,,
875,enter a,52,0,,
876,The company,158,0,,
877,a report by,142,0,,
878,of sexual,899,0,,
879,if you do,42,0,,
880,the start of,297,0,,
881,report by,226,0,,
882,I am,1205,0,,
883,a valid,49,0,,
884,that they,2646,0,,
885,signing up,61,0,,
886,to a report,237,0,,
887,the new academic,45,0,,
888,you dont get,33,0,,
889,The university,1010,0,,
890,in England,254,0,,
891,that he,1368,0,,
892,their children,767,0,,
893,a few,1223,0,,
894,at any,229,0,,
895,the novel coronavirus,135,0,,
896,remain in,250,0,,
897,Department of,1501,0,,
898,the state,1107,0,,
899,they are,2850,0,,
900,get the,501,0,,
901,You can,486,0,,
902,at Georgetown,138,0,,
903,plans to,910,0,,
904,million in,446,0,,
905,email to the,57,0,,
906,the Obama,488,0,,
907,part of,2722,0,,
908,It was,1061,0,,
909,not wish to,31,0,,
910,kind of,1545,0,,
911,at home,784,0,,
912,the link,39,0,,
913,In the,2102,0,,
914,on the coronavirus,51,0,,
915,students and,3853,0,,
916,likely to,1762,0,,
917,in a statement,960,0,,
918,are their,38,0,,
919,tips to,106,0,,
920,wish to,142,0,,
921,be able to,1224,0,,
922,tested positive for,205,0,,
923,the box,53,0,,
924,as the,2913,0,,
925,further information,108,0,,
926,and begin,29,0,,
927,to go,1967,0,,
928,you do,208,0,,
929,Black and,96,0,,
930,start on,117,0,,
931,receive the,132,0,,
932,entered the,67,0,,
933,of race,457,0,,
934,our website,108,0,,
935,the audio,112,0,,
936,is that,1886,0,,
937,programming is,103,0,,
938,on Wednesday,396,0,,
939,right now,581,0,,
940,email to,260,0,,
941,link to,57,0,,
942,and produced,107,0,,
943,developed with,107,0,,
944,the coronavirus crisis,120,0,,
945,Get our,68,0,,
946,revised in,104,0,,
947,some students,584,0,,
948,According to a,286,0,,
949,you dont,417,0,,
950,the college,1965,0,,
951,sent a,147,0,,
952,the College,880,0,,
953,after the,1248,0,,
954,the campus,1355,0,,
955,want to,2760,0,,
956,updates on,94,0,,
957,independent journalism of,51,0,,
958,to receive the,51,0,,
959,more than people,142,0,,
960,of academic,471,0,,
961,from the,5869,0,,
962,pandemic in,34,0,,
963,the fall semester,475,0,,
964,week that,242,0,,
965,the share of,72,0,,
966,with the,5869,0,,
967,for a,3886,0,,
968,with NPR,108,0,,
969,the confirmation,22,0,,
970,begin,695,0,,
971,in college,1025,0,,
972,the Central,22,0,,
973,delivered to your,58,0,,
974,students were,947,0,,
975,can be,2060,0,,
976,the same,3217,0,,
977,in America,545,0,,
978,sent,1092,0,,
979,of North Carolina,300,0,,
980,to reopen,382,0,,
981,the students,2223,0,,
982,the spring,405,0,,
983,as well,2142,0,,
984,to affirmative action,49,0,,
985,reporting on,57,0,,
986,out of,2774,0,,
987,an NPR,107,0,,
988,remain in the,126,0,,
989,to our,622,0,,
990,to pay,2203,0,,
991,subscribe to,53,0,,
992,the National,897,0,,
993,be updated,116,0,,
994,around the,1101,0,,
995,houses,249,0,,
996,a report,476,0,,
997,in an,1786,0,,
998,cost of,1040,0,,
999,I want,415,0,,
